"Resp.ID","Collector.ID","start.date","End.date","converse.id","dream.id","usewell.id","whenever.id","consider.ought","people.ought","expect.ought","fail.ought","enjoy.intr","life.intr","exciting.intr","challenge.intr","job.instru","knowledge.instru","career.instru","money.instru","time.integr","becomelike.integr","meeting.integr","affinity.integr","improve.prof","speaking.prof","reading.prof","written.prof","listening.prof","citizen.post","interact.post","overseas.post","globalaccess.post","mot.qual","advantages.qual","idealfuture.qual","succ1.attrib","educ2.attrib","open3.attrib","élite4.attrib","citizen5.attrib","employable6.attrib","cultured7.attrib","interesting8.attrib","other.comment9.attrib","parents1.external","friends2.external","teachers3.external","press4.external","duty5.external","noextern6.external","other7.external","encouragement1.influence","other4.influence","transl1.sector","research2.sector","teaching3.sector","business4.sector","tourism5.sector","banking6.sector","organisation7.sector","communication8.sector","intrelations9.sector","Notsure10.sector","other11.sector","Age","Gender","L1","speak.other.L2","study.other.L2","origins","origins.specify","year.studyL2","private.lessons1.other.ways","study.holiday2.other.ways","year.sem.abroad3.other.ways","online.course4.other.ways","other5.other.ways","degree","prof","insistence2.influence","pressure3.influence","Context","other.attrib.richi","other.external.richi","other.sector.richi","other.other.ways.richi","necessity","other.speak.other.L2","other.year.studyL2","other.degree1","study.year","other.prof","other.year.studyL2.reduced","other.year.studyL2.richi","comparative.culture.minor1","philosophy.minor2","Language.literature.culture.minor3","art.music.theatre.minor4","ancient studies.minor5","history.minor6","computer.science.minor7","law.minor8","economics.minor9","communication.minor10","catholic.theology.minor11","evangelical.theology.minor12","DAF.minor13","orthodox theology.minor14","sinology.minor15","scandinavian.studies.minor16","other.minor17","other.degree.richi","roleL2.degree","other.roleL2.degree","fail.ought.","meeting.integr.","EU","educated","reconnect.comm","speakersmelb.comm","comecloser.comm","primary1.L2school","secondary2.L2school","CLS3.L2school","VSL4.L2school","schooL2country5.L2school","other6.L2school","L2.VCE","additional.major.minor1","additional.major.minor2","additional.major.minor3","additional.major.minor4","additional.major.minor5","additional.major.minor6","additional.major.minor7","additional.major.minor8","additional.major.minor9","additional.major.minor10","additional.major.minor11","additional.major.minor12","additional.major.minor13","additional.major.minor14","additional.major.minor15","additional.major.minor16","additional.major.minor17","additional.major.minor18","additional.major.minor19","additional.major.minor20","additional.major.minor21","additional.major.minor22","additional.major.minor23","additional.major.minor24","additional.major.minor25","additional.major.minor26","additional.major.minor27","additional.major.minor28","additional.major.minor29","additional.major.minor30","additional.major.minor31","additional.major.minor32","other.major.minor33","uni1.year","language.studies1.year","beginning.level","other.L2school.richi","degree.role","degree.roleL2","other.degree.roleL2","arts.major.degree1","arts.minor.breadth.degree2","arts.breadth.degree3","arts.diploma.degree3","science.major.degree4","science.minor.breadth5","science.breadth.degree6","other.degree.7","AU","speak.other.L2_binary","converse.id1","dream.id1","usewell.id1","whenever.id1","consider.ought1","people.ought1","expect.ought1","fail.ought1","enjoy.intr1","life.intr1","exciting.intr1","challenge.intr1","job.instru1","knowledge.instru1","career.instru1","money.instru1","time.integr1","becomelike.integr1","meeting.integr1","affinity.integr1","improve.prof1","speaking.prof1","reading.prof1","written.prof1","listening.prof1","citizen.post1","interact.post1","overseas.post1","globalaccess.post1","necessity1","educated1","reconnect.comm1","speakersmelb.comm1","comecloser.comm1"
5361012563,97084573,2017-05-18 21:35:00,2017-05-18 21:48:00,"Disagree","Agree","Not sure","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Not sure","Not sure","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","As a breadth subject, it sounded more interesting and accessible to my skills than most of the other options. And I would like to hopefully one day visit Germany, which means an ability to communicate in the language would be of great importance.","English is somewhat similar to German. Additionally, Germany has a very large research sector, meaning carrer options open up by being able to speak the language.","Potentially moving to Germany for a career or at the very least visiting the country.",1,1,0,1,1,1,0,1,NA,0,0,0,0,0,1,"M.NO.EXTERNAL.FACTORS",1,"0",0,1,0,0,0,0,0,0,0,0,NA,"18-25","Male","English","Indonesian","No","No",NA,"0 years",NA,0,0,NA,NA,"SCI","Elementary",0,0,"German in Australia",NA,"M.NO.EXTERNAL.FACTORS",NA,NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Disagree","Agree","Disagree",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (Melbourne University)",NA,"BREADTH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Biomedicine with German as a breadth",1,"Yes",2,4,3,2,2,2,2,4,4,2,4,4,4,4,4,4,2,3,3,2,4,4,4,4,4,4,5,4,4,NA,4,2,4,2
5361790688,97084573,2017-05-19 15:41:00,2017-05-19 15:49:00,"Strongly agree","Strongly agree","Not sure","Strongly agree","Not sure","Disagree","Disagree","Strongly disagree","Agree","Agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Not sure","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Strongly agree","I love watching Bundesliga
",NA,"It can help me to communicate with people from different part of the world",0,1,0,0,0,0,0,1,NA,0,0,0,0,0,1,NA,0,"0",0,0,0,0,0,0,0,0,0,1,NA,"18-25","Female","Chinese","English","No","No",NA,"0 years",NA,0,0,NA,NA,"SCI","Elementary",0,0,"German in Australia",NA,NA,NA,NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not sure","Not sure","Not sure","Not sure",0,0,0,0,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (Melbourne University)",NA,"MINOR.BREADTH",NA,NA,NA,NA,NA,NA,NA,"Bachelor of Science with German as a minor/breadth",NA,NA,1,"Yes",5,5,3,5,3,2,2,1,4,4,5,5,2,5,3,2,5,5,5,5,5,5,5,5,5,5,3,5,5,NA,3,3,3,3
5363018905,97084573,2017-05-21 13:09:00,2017-05-21 13:18:00,"Strongly agree","Strongly agree","Agree","Strongly agree","Not sure","Agree","Disagree","Disagree","Agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","I want to go on an exchange to Germany at some point, whether this is in undergraduate or postgraduate study and so even though they have some courses in English I think it is important to make an effort to learn the language of the country you are going to. I also want to work in International relations, and being able to speak another language is an asset to have in this work environment.","This will allow me to travel to Germany and Austria - something that I really want to do. In high school they did not offer a German class because there were not enough people interested, so the main advantage of learning it at university level is that I actually get to learn it!","If I ever move to Germany, or even If I just travel there I want to be able to speak German fluently. By travelling and doing exchange, this will also demonstrate to my future employees in the field of International Relations that I am willing to travel.",1,1,1,0,1,1,1,1,NA,1,0,1,1,0,0,NA,1,"0",0,0,0,1,0,0,1,0,1,0,NA,"18-25","Female","English","No","No","No",NA,"1-3 years",0,0,0,0,"NO.OTHER.WAYS","HUM","Elementary",0,0,"German in Australia",NA,NA,NA,"NO.OTHER.WAYS",NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Disagree","Agree","Not sure",0,1,0,0,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"History and Philosophy of Science",NA,NA,NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (Melbourne University)",NA,"DIPLOMA",NA,NA,NA,NA,NA,"Bachelor of Arts with Diploma of Languages (German)",NA,NA,NA,NA,1,"No",5,5,4,5,3,4,2,2,4,2,5,5,5,5,4,5,5,3,5,3,5,5,5,5,5,4,4,5,5,NA,4,2,4,3
5363411606,97084573,2017-05-22 09:18:00,2017-05-22 09:30:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Not sure","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","My Oma wishes all of the grand children to speak german of Dutch as it is apart of my heritage. I am the only one out of my family on my mother's side that doesn't speak german so Christmas dinners are boring as I don't understand much of the conversation. I also wish to travel to Germany in the future.","Speaking german at a university standard opens up a lot of opportunities: going over seas, an advantage in career opportunities, conversing with lots of people of a different cultural background.","In the future I hope to become an environmental lawyer and travel to Germany, and my german family and English family all speak German so it would be very nice to be included.",1,1,1,0,1,1,1,1,NA,1,0,0,0,0,0,NA,0,"0",0,0,0,1,0,0,1,0,0,0,"LAW","18-25","Female","English","No","No","Yes","My Oma is from Germany and my Opa is from the Netherlands and my grandparents in England spent most of their working life in Germany.","0 years",0,0,0,0,"SELF.STUDY","HUM","Elementary",0,0,"German in Australia",NA,NA,"LAW","SELF.STUDY",NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree",0,0,0,0,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (Melbourne University)",NA,"MINOR.BREADTH",NA,NA,NA,"Bachelor of Arts with German as a minor/breadth subject",NA,NA,NA,NA,NA,NA,1,"No",5,5,5,5,5,5,4,3,5,4,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,4,5,5,5,NA,5,5,5,5
5366071700,97084573,2017-05-24 16:56:00,2017-05-24 17:04:00,"Agree","Strongly agree","Strongly agree","Agree","Disagree","Not sure","Disagree","Disagree","Agree","Disagree","Strongly agree","Strongly agree","Not sure","Agree","Agree","Not sure","Strongly agree","Disagree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Agree","Well, last year I travelled around Europe for 9 months. 
I fell in love with Berlin and ended up spending a month there. 
I think that was a profound reason for my deciding to learn Deutsch! 

I also have German family friends with whom I'd love to able to communicate !","1) Opened more opportunities abroad for both study and travel
2) Develops valuable learning skills 
","I 
want
to 
live
and
work
in
Berlin.


Honestly, German could do so much. Not only could I get work in Germany or for my German family friends, I could establish more of an overseas network which would be valuable for potential career choices.",0,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,"QC",0,"0",0,0,0,1,1,0,1,0,0,0,"COMMUNICATION","18-25","Female","English","French","Will start my French diploma soon","No",NA,"0 years",0,0,0,0,"TRAVELLING","HUM","Elementary",0,0,"German in Australia",NA,"QC","COMMUNICATION","TRAVELLING",NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Disagree","Strongly agree","Not sure",0,0,0,0,0,NA,"No",NA,NA,NA,"Art History",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philosophy",NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (Melbourne University)",NA,"MINOR.BREADTH",NA,NA,NA,"Bachelor of Arts with German as a minor/breadth subject",NA,NA,NA,NA,NA,NA,1,"Yes",4,5,5,4,2,3,2,2,4,2,5,5,3,4,4,3,5,2,4,4,4,5,5,5,5,3,5,5,4,NA,4,2,5,3
5370311718,96358748,2017-05-30 10:12:00,2017-05-30 10:27:00,"Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Not sure","Strongly agree","Strongly agree","Not sure","Agree","Agree","Disagree",NA,"Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","I've been surrounded by Italian speakers my whole life, but have never been able to fully understand a conversation or get involved in conversation. Especially as my Nonno and Nonna are getting older I would like to someday be able to converse with them so there is less of a language barrier. Also I have travelled to Italy, and visited relatives and I think it was a shame that my parents could communicate and not myself or my sister, so getting to know other relatives was quite challenging. Also one day I hope to do my own travels with friends, and I would like to be able to speak the language because I am in another country. I feel as though when foreigners come to Australia we expect them to be able to speak our language so why should it be any different the other way around if I were travelling to their country. 

Studying Italian could also allow me to keep my options open, like whether i would like to work over seas or not. Also I have always had an ear for languages, and have previously studied French, and stemming from Latin, they are very similar, and I've easily picked up aspects of the language.","I think the main advantage is that it keeps my options open for the future, for different types of jobs, like becoming a translator, or tour guide, or even an Italian teacher. 
","Travelling, communicating with family, working overseas possibly, etc.",0,1,1,0,0,0,1,1,NA,1,0,0,0,0,0,"QC",1,"0",0,0,0,0,0,0,0,0,0,1,NA,"18-25","Female","English","French, not fluent, but have a fair amount of knowledge","No","Yes","All my nonni, and parents","more than 6 years",0,0,0,0,NA,"HUM","Elementary",0,0,"Italian in Australia",NA,"QC",NA,NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly disagree","Strongly agree","Strongly agree","Not sure",1,0,0,0,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychology",NA,NA,NA,NA,NA,"1st year","1st year","Italian introductory (Monash)",NA,"MAJOR","Bachelor of Arts with Italian as a major",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Yes",5,5,5,3,1,1,1,1,5,3,5,5,3,4,4,2,NA,2,5,5,5,5,5,5,5,1,5,5,5,NA,1,5,5,3
5374579193,96358748,2017-06-05 15:47:00,2017-06-05 16:08:00,"Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Disagree","Disagree","Strongly agree","Agree","Strongly agree","Agree","Not sure","Strongly agree","Agree","Not sure","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","My initial motivation comes from my heritage. I am a third generation immigrant and my Nanna is bilingual speaking both English and Italian. I find that this is a way for me to connect with a side of my family (both in Australia, Italy and Argentina) on a personal level through writing and speaking Italian and from a general cultural level as well. It excites me to understand Italian lifestyle and people more than I believe I could from an English only perspective. It will allow me to also be more injected and involved, while also developing myself from what the language and culture holds.","I see the strong advantages of having a birth lottery land me in an English speaking family and society. I think it already has a strong global relevance with its emergence as a global language. However I think people in Australia and other English speakers take this for granted. A mindset and worldview can become very centred on what we can identify and explain with our primary language. Learning Italian at a university level will allow me to gain a greater perspective on the world and my place within it while also gaining insight into an Italian view of the world. I'm glad that it has already connected me with fellow students and staff who are at varying levels of Italian proficiency but all share a desire to learn and develop. It would allow me to extend this community with my family, my friends and my fellows. I hope that it will also be further inspiration for me to visit Italy at the same time as a future in travel and occupation will inspire me to keep learning Italian. I hope to work and study in Italy in the near future and taking classes will add to a sense of fulfilment","Firstly I hope to be able to share a language with my grandparents and relatives. I have never conversed in Italian at a family gather or face to face with a family member since I study away from home. While I'm unsure of my career trajectory my university has many international opportunities. I hope to take an exchange to Fiorenze (go Fiorentina!) or Venezia to continue my course and Italian studies. While there I hope it will allow me to be more of a contributor to Italy than a voyeur. With a genral interest in language and a specific passion for Italian I could see my self in a bilingual career or as a translator/interpreter.",1,1,1,0,1,0,1,1,NA,1,0,0,0,0,0,"L2.PRESENCE",1,"0",1,1,0,0,0,0,1,0,1,0,NA,"18-25","Male","English","No","Spanish (1)","Yes","Family from Valenzia - Crespano del Grapa","0 years",0,0,0,1,"QC","HUM","Elementary",0,0,"Italian in Australia",NA,"L2.PRESENCE",NA,"QC",NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Strongly agree","Agree","Agree",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,"Community Development","1st year","1st year","Italian 1 (RMIT)",NA,"BREADTH","Other (please specify your degree and whether Italian is a major, minor or breadth subject)","International Relations - breadth subject (I think! We have to do four language classes if that helps)",NA,NA,NA,NA,NA,NA,NA,NA,1,"No",5,5,4,5,4,4,2,2,5,4,5,4,3,5,4,3,4,4,5,4,5,5,5,5,5,4,5,5,5,NA,4,5,4,4
5374579794,97084573,2017-06-05 15:48:00,2017-06-05 16:01:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Disagree","Strongly disagree","Disagree","Agree","Not sure","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","My main motivation is the ability to be fluent in another language other than English. I also hope to study in Germany during my degree, and therefore be able to expand my career opportunities.","By learning German at a university level I believe that it is better recognised by future employers. It also provides a contrast to my tertiary learning.","I would like to be able to speak german fluently in the future. I'd like to use german within my career, and use german as a second language in my house with future made family.",1,1,0,1,0,1,1,0,NA,0,1,0,0,0,0,"QC",0,"0",0,0,0,1,0,0,1,0,1,0,NA,"18-25","Male","English","No","No","No",NA,"0 years",0,0,0,1,"ONLINE.COURSE","HUM","Elementary",0,0,"German in Australia",NA,"QC",NA,"ONLINE.COURSE",NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","Strongly disagree","Disagree","Disagree",0,0,0,0,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychology",NA,NA,NA,NA,NA,"1st year","1st year","German 1 (RMIT University)",NA,"MINOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Humanities with German as a minor/breadth",1,"No",5,5,5,5,4,2,1,2,4,3,5,4,5,5,5,3,5,2,5,5,5,5,5,5,5,4,5,5,5,NA,5,1,2,2
5374579864,97084573,2017-06-05 15:49:00,2017-06-05 15:56:00,"Agree","Strongly agree","Agree","Strongly agree","Disagree","Strongly agree",NA,"Disagree","Agree","Disagree","Agree","Strongly agree","Agree","Agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,NA,NA,1,1,1,1,1,1,1,1,NA,0,0,0,0,0,0,NA,1,"0",0,0,0,0,0,0,1,1,1,0,NA,"18-25","Female","English","No","No","Yes","My mother is German","0 years",NA,0,0,NA,NA,"HUM","Elementary",0,0,"German in Australia",NA,NA,NA,NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not sure","Strongly agree","Strongly agree","Not sure",0,0,0,0,0,NA,NA,NA,"Anthropology",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Economics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Media and Communications","Philosophy","Politics and International Studies",NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (RMIT University)",NA,"MINOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Studies (4 language units compulsory)",1,"No",4,5,4,5,2,5,NA,2,4,2,4,5,4,4,5,3,5,5,4,5,5,5,5,5,4,5,5,5,5,NA,3,5,5,3
5374603330,97084573,2017-06-05 17:09:00,2017-06-05 17:16:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Disagree","Disagree","Disagree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","It's a fun and interesting language which holds significant relevance in today's modern society as well as my field of study (engineering)","I get to learn another language","The ablility to communicate on an international level",1,1,1,1,1,1,1,1,NA,0,0,0,0,0,1,NA,0,"0",0,0,0,1,0,0,1,0,1,0,NA,"18-25","Male","English","Macedonian","No","No",NA,"0 years",NA,0,0,NA,NA,"SCI","Elementary",0,0,"German in Australia",NA,NA,NA,NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Strongly disagree","Agree","Agree",0,0,0,0,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (RMIT University)",NA,"BREADTH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Engineering (Electrical and Electronics) / Bachelor of Business (Management) with German as an elective/breadth subject",1,"Yes",5,5,5,5,4,2,2,2,5,4,5,4,5,5,5,5,5,2,5,3,5,5,5,5,5,5,5,5,5,NA,4,1,4,4
5375264107,97084573,2017-06-06 09:08:00,2017-06-06 09:24:00,"Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Not sure","Not sure","Not sure","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Dad's side of the family is from Germany. I have always wanted to learn it, and as part of my uni course I have to learn a language so it's the perfect opportunity.","Being able to reconnect with my heritage. I also would like to be able to communicate in an international context as I'm studying international studies and it will hopefully become useful in my future work.","Communicating with my family, as well as in a work environment. It will also be beneficial when I travel to Germany and hopefully complete an internship there.",0,0,1,0,1,1,0,0,NA,1,0,0,0,0,0,"QC",1,"0",1,0,1,0,0,0,1,0,1,0,NA,"18-25","Female","English","No","No","Yes",NA,"0 years",NA,0,0,NA,NA,"HUM","Elementary",0,0,"German in Australia",NA,"QC",NA,NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Disagree","Strongly agree","Agree","Agree",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (RMIT University)",NA,"MINOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Arts (International Studies). Have to do a language for four semester out of the 3 year (6 semester) degree",1,"No",4,4,4,4,2,2,2,2,4,4,5,4,4,5,4,3,3,3,4,4,5,4,4,4,4,4,5,4,5,NA,2,5,4,4
5375290885,97084573,2017-06-06 10:06:00,2017-06-06 10:19:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","My main motivation is to be able to speak a second language I feel a connection with. My grandparents lived in Germany and spoke the language. I study International Studies and I believe in gaining access to work in the EU also requires skills and knowledge in a second language. German felt natural to me to learn. I have friends and family in Germany as well as cultural interests. Having traveled there in February and December 2016.","Studying German at a university level allows me to improve my language, grammar, linguistic and cognitive skills. I am particularly interested in learning the language as a an entirely secondary language and observing the connections to English language. Tertiary study of German allows you to be pushed further in studies as opposed to night school/basic communication classes.","In the future I hope to work in foreign policy utilising my German language abilities. Speaking fluently is very important to me. I am interested in European comparative politics especially, but also related economics, philosophy and history.",1,1,0,0,0,1,0,1,"ABLE.TO.COMMUNICATE",1,1,0,1,1,0,"QC",1,"1",1,1,0,1,0,0,0,0,1,0,NA,"18-25","Female","English","No","No","Yes","I am not German however family moved there from Ukraine","Less than a year",0,0,0,0,"COURSE","HUM","Elementary",0,0,"German in Australia","ABLE.TO.COMMUNICATE","QC",NA,"COURSE",NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree",0,0,0,0,0,"N/A","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (RMIT University)","N/A","MAJOR",NA,NA,"Bachelor of Arts with German as a major",NA,NA,NA,NA,NA,NA,NA,1,"No",5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,5,5,5,5
