"Resp.ID","Collector.ID","start.date","End.date","converse.id","dream.id","usewell.id","whenever.id","consider.ought","people.ought","expect.ought","fail.ought","necessity","enjoy.intr","life.intr","exciting.intr","challenge.intr","job.instru","knowledge.instru","career.instru","money.instru","time.integr","becomelike.integr","meeting.integr","affinity.integr","improve.prof","speaking.prof","reading.prof","written.prof","listening.prof","citizen.post","interact.post","overseas.post","global.post","mot.qual","advantages.qual","idealfuture.qual","succ1.attrib","educ2.attrib","open3.attrib","élite4.attrib","citizen5.attrib","employable6.attrib","cultured7.attrib","interesting8.attrib","other.comment9.attrib","parents1.external","friends2.external","teachers3.external","press4.external","duty5.external","noextern6.external","other7.external","encouragement1.influence","other4.influence","transl1.sector","research2.sector","teaching3.sector","business4.sector","tourism5.sector","banking6.sector","organisation7.sector","communication8.sector","intrelations9.sector","Notsure10.sector","other11.sector","Age","Gender","L1","speak.other.L2","other.speak.other.L2","study.other.L2","origins","origins.specify","year.studyL2","other.year.studyL2","private.lessons1.other.ways","study.holiday2.other.ways","year.sem.abroad3.other.ways","online.course4.other.ways","other5.other.ways","degree","other.degree1","comparative.culture.minor1","philosophy.minor2","Language.literature.culture.minor3","art.music.theatre.minor4","ancient studies.minor5","history.minor6","computer.science.minor7","law.minor8","economics.minor9","communication.minor10","catholic.theology.minor11","evangelical.theology.minor12","DAF.minor13","orthodox theology.minor14","sinology.minor15","scandinavian.studies.minor16","other.minor17","study.year","prof","other.prof","insistence2.influence","pressure3.influence","Context"
5184282242,95520369,2017-01-23 02:48:00,2017-01-23 02:53:00,"Not sure","Agree","Agree","Agree","Not sure","Not sure","Disagree","Disagree","Strongly agree","Strongly agree","Disagree","Not sure","Agree","Agree","Agree","Strongly agree","Agree","Agree","Not sure","Agree","Not sure","Agree","Agree","Agree","Agree","Not sure","Agree","Agree","Strongly agree","Agree","A lot of elements in our culture are already dominated by english influence it only makes sense to learn english properly.","see above and below","It enables me to communicate with more people and I would like to live abroad again",1,1,0,0,1,1,1,0,NA,0,0,0,1,0,0,NA,"1",NA,0,0,0,1,0,0,1,0,0,0,NA,"26-30","Female","German","Yes","French","No","No",NA,"Other","5th grade",0,0,1,0,NA,"Other","--",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"6th semester","Upper-intermediate",NA,0,0,"English in Germany"
5184278532,95520369,2017-01-23 02:41:00,2017-01-23 02:48:00,"Not sure","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Agree","Strongly agree","Agree","Agree","Strongly agree","Not sure","Agree","Agree","Not sure","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Not sure","Agree","Agree","Strongly agree","My main motivation is being able to speak English fluently and wanting to write in English someday.","Being able to use English in jobs and at a global level communicating with almost everyone.","I want to work at an English company and maybe move to England.",1,1,1,0,0,0,1,1,NA,0,1,1,0,0,0,NA,"1",NA,1,0,0,0,0,0,0,1,0,0,NA,"18-25","Female","German","Yes","Spanish, Norwegian","German","No",NA,"First year of primary school",NA,0,0,0,0,"--","BA in Anglistik",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Upper-intermediate",NA,0,0,"English in Germany"
5184275607,95520369,2017-01-23 02:36:00,2017-01-23 02:41:00,"Not sure","Agree","Agree","Agree","Not sure","Agree","Strongly disagree","Strongly disagree","Agree","Strongly agree","Disagree","Agree","Not sure","Agree","Not sure","Agree","Disagree","Agree","Disagree","Strongly agree","Disagree","Not sure","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","to communicate with most people around the world","being able to speak to people from other countries","I'm going to teach English at primary schools.",0,0,1,0,1,0,1,0,NA,1,0,1,0,0,0,NA,"1",NA,0,0,1,0,0,0,0,0,0,0,NA,"18-25","Female","German","Yes","Italian","No","No",NA,"Other","third year of primary school",0,0,0,0,"work and travel Australia","Other","Primary school teacher",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maths, German, Arts","1st semester","Upper-intermediate",NA,0,0,"English in Germany"
5184271637,95520369,2017-01-23 02:29:00,2017-01-23 02:36:00,"Strongly agree","Agree","Strongly agree","Agree","Agree","Not sure","Agree","Not sure","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Not sure","Agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","My future aim is to become a teacher in secondary or tertiary education.","There's the opportunity not only to learn English in everyday life but also have the background knowledge (literature, linguistics) etc.","To be an active part in a more and more getting globalised world, English is an essential key language for a general communication.",1,1,1,0,1,1,1,1,"communicative",0,0,1,1,0,0,"social media","1",NA,0,1,1,1,1,1,1,1,0,0,NA,"18-25","Male","German","Yes","French","No","No",NA,"First year of primary school",NA,0,0,0,0,"BA Business Education",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"5th semester","Advanced",NA,0,0,"English in Germany"
5184108980,95520369,2017-01-22 21:02:00,2017-01-22 21:07:00,"Strongly agree","Agree","Strongly agree","Agree","Disagree","Disagree","Strongly disagree","Disagree","Agree","Agree","Disagree","Agree","Not sure","Not sure","Agree","Agree","Not sure","Not sure","Disagree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","I want to become an English teacher.","Being able to communicate with nearly everyone on the planet.","Hopefully, I'm going to be an english teacher, so I'd say it's quite important for me to know this language.",0,1,1,0,1,0,1,0,NA,0,0,0,0,0,0,"I simply like the english language and for me it makes sense to study something I like.",NA,NA,0,0,1,0,0,0,0,0,0,0,NA,"18-25","Male","German","No",NA,"No","No",NA,"Other","Third year of primary school",0,0,0,0,NA,"Other","Teacher for primary school",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"3rd semester","Upper-intermediate",NA,NA,NA,"English in Germany"
5184105809,95520369,2017-01-22 20:54:00,2017-01-22 21:01:00,"Strongly agree","Agree","Agree","Agree","Disagree","Not sure","Disagree","Not sure","Agree","Strongly agree","Disagree","Agree","Strongly agree","Agree","Not sure","Agree","Not sure","Agree","Disagree","Agree","Not sure","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","It's fun to learn it and I like the language.","I think I will have better job application chances and also personally while travelling, it'll be an advantage.","Don't know yet.",0,1,1,0,1,1,0,0,NA,0,0,1,0,0,0,NA,"1",NA,1,0,0,0,0,0,0,1,0,0,"publisher/editor","18-25","Female","German","Yes","Tamil, Singhalese","No","No",NA,"Other","3. Klasse Grundschule",0,0,0,0,NA,"BA in Anglistik",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Intermediate",NA,0,0,"English in Germany"
5184102950,95520369,2017-01-22 20:47:00,2017-01-22 20:54:00,"Agree","Agree","Strongly agree","Strongly agree","Not sure","Disagree","Strongly disagree","Disagree","Disagree","Strongly agree","Not sure","Agree","Strongly agree","Agree","Not sure","Agree","Agree","Agree","Not sure","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly disagree","Agree","Agree","Agree","I always liked the language and watched movies, series and read books in English. It also was my favourite class when I was at school.","Both are really important languages, but English is a universal one, so it gives you more chances to get a job because you can get into many markets","I hope a very important one, I want to be able to work somewhere where my English skills come in handy.",1,0,0,0,0,1,0,0,NA,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,NA,"18-25","Male","Spanish","Yes","German and French","French","No",NA,"Other","In 5th grade",0,0,0,0,NA,"BA in Anglistik",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Advanced",NA,NA,NA,"English in Germany"
5184099809,95520369,2017-01-22 20:39:00,2017-01-22 20:47:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly disagree","Disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Not sure","Strongly agree","Agree","Strongly agree","Agree","Not sure","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","I want to be able to communicate all over the world and have a job that is very international.","To be able to use English on a more academic level and maybe strengthen the connections between Germany and English-speaking countries.","My job will definitely involve a lot of English and I will for sure use English for leisure activities and travelling.",1,0,1,0,1,0,1,1,"Studying English can open doors to a varied and interesting job in the future.",1,1,0,0,0,0,"They all advised me to study English and encouraged my decision, when I was in doubt whether it would be the right thing for me.","1",NA,1,0,0,0,1,0,0,1,1,0,NA,"18-25","Female","German","Yes","I learnt French for 5 years in school.","No","No",NA,"Other","Third year of primary school",0,0,1,0,NA,"BA in Anglistik",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Advanced",NA,0,0,"English in Germany"
5184096580,95520369,2017-01-22 20:31:00,2017-01-22 20:39:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Not sure","Disagree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","I love the language, I want to speak English everyday, I feel a lot more open and expressive when I'm speaking English.","I'm planning on working in an English speaking country, I want to be able to communicate with anyone.","I want to live in an English speaking country and communicate in English only.",1,1,1,0,0,0,1,1,NA,1,1,0,0,0,0,NA,"1",NA,0,1,0,0,0,0,0,0,0,0,"Lawyer","18-25","Female","German","No",NA,"No","No",NA,"Other","1st year of „Gymnasium“ age 9",0,1,1,0,"travel, english-speaking friends, reading, tv shows, etc.","BA in Anglistik",NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,"1st semester","Advanced",NA,0,0,"English in Germany"
5184092184,95520369,2017-01-22 20:20:00,2017-01-22 20:31:00,"Agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Not sure","Agree","Agree","Strongly agree","Strongly agree","I always loved the English language and wanted to study abroad in an english speaking country (which I did). In order to stay in touch with the friends I found there, it's important to improve my English steadily.","In every big company, English is an important factor, so whatever job you'll take, English will help you improve your job status and, hence benefit your career. Unlike German nearly everybody around the world is able to communicate in English.","English has always been and will always be an important part of my life. Starting with small things such as watching English/American movies in their original language and ending with huge things such as finding a job where I need my English daily.",1,1,1,0,0,1,0,1,NA,0,1,1,0,0,0,"I have many English-speaking friends all around the world -> in order to communicate. Plus in 10th grade, I had an amazing English teacher who triggered my love for the English culture.","1",NA,1,1,1,0,0,0,0,0,0,0,"haven't decided yet","18-25","Female","German","Yes","Spanish","Spanish","No",NA,"First year of primary school",NA,0,0,1,0,NA,"BA in Anglistik",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Advanced",NA,0,0,"English in Germany"
5184089190,95520369,2017-01-22 20:12:00,2017-01-22 20:20:00,"Strongly agree","Strongly agree","Agree","Strongly agree","Disagree","Not sure","Strongly disagree","Disagree","Agree","Strongly agree","Agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Mostly a great love of languages in general and especially English and cultural aspects correlating with the language","Hopefully to master the English language as proficient as possible; personally I don't think that my mother tongue gives me any advantages aside from some prejudices about German work ethics.","Hopefully a big role in a stable job; regular use in everyday life would be my goal",1,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,1,0,1,1,0,0,"Journalism (international)","18-25","Female","German","Yes","French, some Italian","French","No",NA,"First year of primary school",NA,0,0,0,0,"self-study (extensive reading)","BA in Anglistik",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Upper-intermediate",NA,NA,NA,"English in Germany"
5184087529,95520369,2017-01-22 20:08:00,2017-01-22 20:12:00,"Not sure","Agree","Agree","Not sure","Agree","Not sure","Disagree","Disagree","Agree","Agree","Disagree","Not sure","Agree","Not sure","Agree","Agree","Not sure","Agree","Not sure","Agree","Not sure","Agree","Agree","Agree","Agree","Agree","Not sure","Agree","Agree","Agree",NA,NA,NA,0,0,1,0,0,1,1,1,NA,0,0,1,0,0,0,NA,"1",NA,1,0,0,0,0,0,0,0,1,0,NA,"18-25","Female","German","Yes","Spanish","No","No",NA,"Kindergarten",NA,0,0,0,0,NA,"BA in Anglistik",NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"1st semester","Upper-intermediate",NA,0,0,"English in Germany"
5184083495,95520369,2017-01-22 19:58:00,2017-01-22 20:07:00,"Not sure","Strongly agree","Strongly agree","Agree","Not sure","Strongly agree","Disagree","Not sure","Strongly agree","Strongly agree","Not sure","Strongly agree","Not sure","Not sure","Agree","Agree","Not sure","Strongly agree","Disagree","Strongly agree","Strongly agree","Not sure","Agree","Agree","Agree","Agree","Disagree","Agree","Strongly agree","Agree","I like the language and everyone always told me I'm a language person","Not sure. I chose it because I really like english. Many people think that ""normal"" german school english standards are already high","I don't want to stay in Germany forever and have already lived abroad (New Zealand). So I hope this will help me.",0,1,1,0,0,0,0,0,NA,1,0,0,0,0,0,NA,"1",NA,1,0,0,0,1,0,0,1,1,0,NA,"18-25","Female","German","Yes","French","No","No",NA,"Other","third year of primary school",0,1,0,0,"exchange year and au pair year (both in NZ)","BA in Anglistik",NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Advanced",NA,0,0,"English in Germany"
5184080156,95520369,2017-01-22 19:50:00,2017-01-22 19:58:00,"Strongly agree","Strongly agree","Agree","Agree","Disagree","Not sure","Strongly disagree","Disagree","Not sure","Agree","Not sure","Agree","Agree","Agree","Agree","Agree","Not sure","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","To improve my spelling skills and feel comfortable around people all over the world","you'll get to know more about the culture and people and whether if it's the thing you really want to do it will help you with jobs internationally.","I want to go abroad and live, work and study there. English would help me to easier get a job or apply at a uni.",1,1,1,0,0,1,0,0,"To be successful in my future job is crucial to me.",0,0,0,0,0,1,"It has rather been watching movies, reading books, etc. that influenced me.",NA,NA,0,0,0,0,0,0,0,1,0,0,"Communication and media because it's the most global and interesting.","18-25","Female","German","Yes","French, Polish, Netherlands.","Netherlands","No",NA,"Other","Third year of primary school",0,0,0,0,"Three months in Canada","BA in Anglistik",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Advanced",NA,NA,NA,"English in Germany"
5183546048,95520369,2017-01-22 00:11:00,2017-01-22 00:24:00,"Strongly agree","Strongly agree","Agree","Strongly agree","Not sure","Agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Strongly agree","Strongly agree","- better job
- better use and speaking of English
- I absolutely love the language","- better job access","I want to become a journalist and I really dream of working for an english tv channel or radio station so it's an absolute necessity.",1,1,1,0,0,1,0,0,NA,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,"18-25","Female","German","Yes","french and a bit of spanish","french and spanish","No",NA,"Other","third year of primary school",0,0,0,0,NA,"BA in Anglistik",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Upper-intermediate",NA,NA,NA,"English in Germany"
5183533715,95520369,2017-01-21 23:51:00,2017-01-22 00:10:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Strongly disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","job outlook","deeper knowledge of the language","Me teaching it to younger students,
communicate globally",1,1,1,1,1,1,1,1,NA,1,0,1,0,0,0,"granpa worked and lived in USA","1",NA,1,1,1,0,0,0,0,0,0,0,NA,"18-25","Female","German","Yes","french","No","No",NA,"Other","when I was a baby --> outside influences",0,1,0,0,"2 week America exchange","Other","English teaching for Gymnasium",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Geography","3rd semester","Upper-intermediate",NA,0,0,"English in Germany"
5178165771,94702335,2017-01-18 06:28:00,2017-01-18 07:04:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Strongly disagree","Not sure","Strongly agree","Agree","Disagree","Agree","Not sure","Not sure","Agree","Not sure","Not sure","Strongly agree","Not sure","Agree","Agree","Not sure","Not sure","Not sure","Not sure","Not sure","Agree","Strongly agree","Strongly agree","Strongly agree","I guess its because of the associations I have with English. Its nice to speak several languages and be able to communicate with almost everyone on the planet.","It shows you another side of the language. English at university level goes much more into detail than school English. The knowledge of historical transformation and all parts of linguistics of English bring you closer to the language itself and let you forget that its only your second or third language.","Its not clear which role English will have in my future, but I can imagine to migrate to an english-speaking country one day.",0,1,1,0,0,0,1,1,"If you have studied a foreign language it obviously is a sign of an open mind, because you're leaving your comfort zone and don't stick to your mother tongue or own language the whole time. Through all the information you get in despite of the English language itself you could consider yourself as cultured, educated and interesting. The later probably more because of the missing knowledge of your surroundings.",0,0,0,0,0,1,"There were no external factors in my case. It was more because I felt the need to stay in touch with English in some relation after I have been traveling a lot and met so many people on the way.",NA,NA,0,0,0,0,1,0,1,1,1,0,NA,"18-25","Male","Russian","Yes","German","Russian","No",NA,"Other","first year of secondary school in Germany, at the age of 10",0,0,0,0,"traveling in english-speaking countries","BA in Anglistik",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Advanced",NA,NA,NA,"English in Germany"
5178030032,94702335,2017-01-18 05:09:00,2017-01-18 05:22:00,"Strongly agree","Agree","Agree","Strongly agree","Agree","Disagree","Strongly disagree","Disagree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","English gives me the possibility to communicate with people all over th world. It's great to be able to travel and talk to people almost everywhere. Also, a lot of important literature, music and media is in English. I have access to a deeper understanding of what moves people all over the world.","It can help me find an international job. Also it makes travelling a lot easier. On top of that I will be able to read and completely understand Shakespeare and I always wanted to be able to do that!","I want to be an English teacher and inspire young people to broaden their horizons and to find a way to communicate worldwide.",0,1,1,0,1,0,1,1,NA,1,0,1,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,"18-25","Female","German","Yes","Italian, French ( a bit) and Latin","Italian","No",NA,"Other","Third year of primary school",0,0,0,0,NA,"Lehramt with English as a teaching subject",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Advanced",NA,NA,NA,"English in Germany"
5177302776,95520369,2017-01-17 22:31:00,2017-01-17 22:39:00,"Agree","Agree","Strongly agree","Strongly agree","Disagree","Not sure","Strongly disagree","Not sure","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Not sure","Agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","I really like the English language and I love being in english speaking countries. Furthermore I'm interested in English literature.","To be able to communicate with most people in the world and to be able to read english books.","As a student of the english language, I think that english is going to have a main role in my life, I hope to earn money with this ability somehow.",0,1,1,0,1,1,1,0,NA,0,0,0,0,0,1,"I decided to study it on my own",NA,NA,1,0,0,1,1,0,1,1,1,0,NA,"18-25","Female","German","Yes","French","No","No",NA,"Kindergarten",NA,0,1,0,0,NA,"BA in Anglistik",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Upper-intermediate",NA,NA,NA,"English in Germany"
5177285940,95520369,2017-01-17 22:19:00,2017-01-17 22:28:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Not sure","Strongly agree","Disagree","Strongly agree","Not sure","Disagree","Agree","Disagree","Disagree","Disagree","Agree","Strongly agree","Strongly agree","Strongly agree","My future job as an English teacher","The ability to communicate with people from other countries.","As an English teacher, quite a large role.",1,1,1,1,1,1,1,1,NA,1,1,1,0,1,0,NA,"1",NA,0,0,1,0,0,0,0,0,0,0,NA,"18-25","Male","German","Yes","French","No","Yes","Irish grandfather","Kindergarten",NA,1,0,0,0,NA,"Other","Didaktikfach Englisch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deutsch (Didaktikfach), Sport (Didaktikfach), EWS.","2nd semester","Advanced",NA,0,0,"English in Germany"
5173145280,94702335,2017-01-13 21:19:00,2017-01-13 21:25:00,"Strongly agree","Strongly agree","Strongly agree","Agree","Disagree","Strongly disagree","Disagree","Disagree","Agree","Agree","Strongly agree","Strongly agree","Not sure","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"English in Germany"
5172444835,94702335,2017-01-13 06:45:00,2017-01-13 07:00:00,"Agree","Strongly agree","Strongly agree","Agree","Strongly disagree","Disagree","Strongly disagree","Disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Disagree","Strongly agree","Not sure","Agree","Agree","Agree","Not sure","Agree","Disagree","Strongly agree","Strongly agree","Strongly agree","A huge part of my everyday entertainment (e.g. youtube,video games) require a certain level of english without i could enjoy them.","Being able to communicate to a huge variaty of people.","I like to think that it will be an important part of my job to interact with people all around the world through english.",1,1,1,1,0,1,0,0,NA,0,0,0,0,0,1,NA,NA,NA,0,1,1,0,0,0,0,0,1,0,NA,"18-25","Male","German","Yes","French,Spanish","French,Spanish","No",NA,"Other","5th Grade",0,0,0,0,NA,"BA in Nordamerikastudien",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Advanced",NA,NA,NA,"English in Germany"
5172312249,94702335,2017-01-13 05:17:00,2017-01-13 05:29:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Not sure","Strongly agree","Agree","Strongly agree","Not sure","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","I plan on living/working somewhere in an only english speaking country so its kind of a necessity","Its easier to communicate all over the world and it may give me more opportunities in my life later on.","English will be my main language since I plan on living in an english speaking country",1,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,NA,NA,0,0,0,1,0,0,1,0,1,0,NA,"18-25","Female","German","No",NA,"No","No",NA,"Other","6th grade (humanistisches Gymnasium)",0,0,0,0,"Traveling if that counts and work related (airport)","BA in Nordamerikastudien",NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"1st semester","Advanced",NA,NA,NA,"English in Germany"
5172214552,94702335,2017-01-13 04:16:00,2017-01-13 04:20:00,"Agree","Not sure","Agree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Disagree","Agree","Not sure","Agree","Agree","Agree","Agree","Agree","Disagree","Strongly agree","Disagree","Agree","Agree","Not sure","Agree","Agree","Agree","Not sure","Not sure","Agree","Agree","Agree",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"English in Germany"
5172186674,94702335,2017-01-13 04:00:00,2017-01-13 04:06:00,"Agree","Agree","Agree","Agree","Agree","Not sure","Agree","Not sure","Strongly agree","Agree","Disagree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Not sure","Agree","Agree","Disagree","Agree","Agree","Agree","Not sure","Agree","Strongly agree","Agree","Agree",NA,NA,NA,1,1,1,1,1,1,0,1,NA,0,1,0,1,0,0,"/","0","/",0,0,0,1,0,0,1,0,1,0,"/","18-25","Male","German","Yes","Spanish, French, Portugese","Portugese","No",NA,"Other","5th grade",0,1,0,0,NA,"BA in Nordamerikastudien",NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,"1st semester","Upper-intermediate",NA,0,0,"English in Germany"
5172173113,94702335,2017-01-13 03:50:00,2017-01-13 04:02:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Strongly disagree","Strongly disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Agree","Agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","I'm aspiring to become writer in the English language and English has always been a priority for me.","Being able to use it in my job later & being able to study in an English-speaking country at some point during my studies","It'll play a major role since I plan on performing a job in which English will be my primary language.",1,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,"There's been no external factors that affected my choice to learn English. It's always been a personal interest to improve my English and to be able to communicate on a professional level.",NA,NA,0,0,0,0,0,0,0,1,0,0,NA,"18-25","Female","German","Yes","Spanish, a bit of French","No","No",NA,"Other","4th year of primary school",0,0,0,0,"Teaching myself at home","BA in Nordamerikastudien",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1st semester","Advanced",NA,NA,NA,"English in Germany"
