Resp.ID,Collector.ID,start.date,End.date,converse.id,dream.id,usewell.id,whenever.id,consider.ought,people.ought,expect.ought,fail.ought,educated,enjoy.intr,life.intr,exciting.intr,challenge.intr,job.instru,knowledge.instru,career.instru,money.instru,time.integr,becomelike.integr,meeting.integr,affinity.integr,improve.prof,speaking.prof,reading.prof,written.prof,listening.prof,citizen.post,interact.post,overseas.post,globalaccess.post,reconnect.comm,speakersmelb.comm,comecloser.comm,mot.qual,advantages.qual,idealfuture.qual,succ1.attrib,educ2.attrib,open3.attrib,élite4.attrib,citizen5.attrib,employable6.attrib,cultured7.attrib,interesting8.attrib,other.comment9.attrib,parents1.external,friends2.external,teachers3.external,press4.external,duty5.external,noextern6.external,other7.external,encouragement1.influence,insistence2.influence,pressure3.influence,other4.influence,transl1.sector,research2.sector,teaching3.sector,business4.sector,tourism5.sector,banking6.sector,organisation7.sector,communication8.sector,intrelations9.sector,Notsure10.sector,other11.sector,Age,Gender,L1,speak.other.L2,study.other.L2,origins,origins.specify,primary1.L2school,secondary2.L2school,CLS3.L2school,VSL4.L2school,schooL2country5.L2school,other6.L2school,L2.VCE,private.lessons1.other.ways,study.holiday2.other.ways,year.sem.abroad3.other.ways,online.course4.other.ways,other5.other.ways,degree.roleL2,other.degree.roleL2,additional.major.minor1,additional.major.minor2,additional.major.minor3,additional.major.minor4,additional.major.minor5,additional.major.minor6,additional.major.minor7,additional.major.minor8,additional.major.minor9,additional.major.minor10,additional.major.minor11,additional.major.minor12,additional.major.minor13,additional.major.minor14,additional.major.minor15,additional.major.minor16,additional.major.minor17,additional.major.minor18,additional.major.minor19,additional.major.minor20,additional.major.minor21,additional.major.minor22,additional.major.minor23,additional.major.minor24,additional.major.minor25,additional.major.minor26,additional.major.minor27,additional.major.minor28,additional.major.minor29,additional.major.minor30,additional.major.minor31,additional.major.minor32,other.major.minor33,uni1.year,language.studies1.year,beginning.level,prof,year.studyL2,Context,other.attrib.richi,other.external.richi,other.sector.richi,other.L2school.richi,other.other.ways.richi,degree,degree.role
5349905392,97597744,2017-05-05T15:35:00Z,2017-05-05T15:41:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,want to learn another language.,"- more international job opportunities 
- once mastered will be easier to learn other languages.",want to live in Europe. will be beneficial,1,1,1,1,1,1,1,1,WEALTHY,0,0,1,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M.INTERNATIONAL.RELATIONS,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,Yes,0,0,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Elementary,4-6 years,Italian in Australia,WEALTHY,NA,M.INTERNATIONAL.RELATIONS,NA,NA,HUM,MINOR
5349908510,97597744,2017-05-05T15:43:00Z,2017-05-05T15:49:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Not sure,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,I am of Italian heritage & thus would like to augment this aspect of my heritage.,Helps improve my English and opens up opportunities that otherwise I might not have.,"I will be bilingual using Italian as part of my live, a necessary skill.",0,1,1,0,1,1,1,1,NA,1,1,1,0,0,0,QC,1,0,0,0,0,1,1,0,0,0,0,0,0,1,NA,18-25,Other,English,No,No,Yes,"di Calabria, Egypt.",1,1,0,0,0,NA,Yes,0,0,0,0,HERITAGE,Bachelor of Arts with Italian as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gender Studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Upper-intermediate,more than 6 years,Italian in Australia,NA,QC,NA,NA,HERITAGE,HUM,MAJOR
5349912594,97597744,2017-05-05T15:41:00Z,2017-05-05T15:57:00Z,Agree,Strongly agree,Strongly agree,Agree,Not sure,Not sure,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Not sure,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Being able to teach it later.,As above,As above.,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,18-25,Male,English,No,Nonna da Pescara,Yes,NA,1,0,0,0,0,NA,No,0,0,0,0,LIVING.L2,Bachelor of Arts with Italian as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,Less than a year,Italian in Australia,NA,NA,NA,NA,LIVING.L2,HUM,MAJOR
5349914148,97597744,2017-05-05T15:58:00Z,2017-05-05T16:16:00Z,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree,I really like the feeling it gives me to be able to speak another language. This is the reason I would like Italian speaking to be a part of my career.,The Italian is more intense than at high school and the students are really motivated. I like being a part of this sub-culture.,I would love for speaking Italian to assist/be a part of my job. Maybe as a travelling musician or maybe as a translator or teacher.,1,1,1,0,1,1,1,1,NA,1,0,1,0,0,0,NA,1,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,18-25,Female,English,No,No,Yes,NA,1,1,0,0,0,NA,Yes,0,0,0,0,STUDY.HOLIDAY,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Music with Italian as a breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,more than 6 years,Italian in Australia,NA,NA,NA,NA,STUDY.HOLIDAY,HUM,BREADTH
5349916784,96358748,2017-05-05T16:04:00Z,2017-05-05T16:37:00Z,Agree,Agree,Agree,Not sure,Agree,Not sure,Not sure,Not sure,Agree,Agree,Not sure,Not sure,Agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Not sure,Agree,Agree,Agree,In order to improve particularly my speaking skills (and listening) so that I will be able to converse with Italians in my community and overseas.,This will allow me to develop my skills in Italian to a more proficient level (allowing me to converse naturally and on a more sophisticated level - whilst also widening my future/job prospects),"I believe Italian could be of use if I ever decide to study or work overseas e.g. In international law or relations, for a potential exchange, or if I ever decide to live in Italy for a period of my life.",0,1,1,0,0,1,1,0,NA,1,0,1,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LAW,18-25,Female,English,No,No,Yes,Italian born grandparents.,1,1,1,1,1,NA,Yes,0,1,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,NA,NA,NA,NA,NA,1st year,1st year,Italian 7 (University of Melbourne),Upper-intermediate,more than 6 years,Italian in Australia,NA,NA,LAW,NA,NA,HUM,MINOR
5349924299,96358748,2017-05-05T16:22:00Z,2017-05-05T16:38:00Z,Strongly agree,Strongly agree,Agree,Strongly agree,Not sure,Not sure,Not sure,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Not sure,Agree,Agree,"My main motivation for studying Italian is because of my love of the Italian culture. I have studied it my entire life and when I could not study it, I felt as though a part of my identity had been lost and felt compelled to recommence my studies ASAP.","I have a few advantages listed below;
At a university level it helps me to interact with other students that are not part of my faculty/ course. 
At a university level I feel challenged and satisfied when I complete Italian homework/ exam tasks knowing I have put my full effort into it.
At a university level my knowledge of the Italian language as a whole, compared to what I just learnt during the semester/ year/ unit, compels me to study the language in my personal time and can see my knowledge base actually growing year by year.
","In my future I aim to be working in the Department of Foreign Affairs and Trade at an international stage in my career; utilising my English and Italian skills concurrently in my work overseas in foreign embassies. Having knowledge of Italian would not just open up opportunities in Italian speaking countries, but also at a supranational level with the European continent and its (current) opportunities for European Citizens (for clarification I aim to have my European passport in a year's time in order to receive those opportunities).",0,0,1,0,1,0,1,0,COMMUNITY-MINDED;INDIPENDENT,0,0,1,0,0,0,NA,1,0,0,0,1,0,0,0,1,0,1,0,1,0,NA,18-25,Female,English,No,I studied Japanese at a university level.,No,NA,1,1,1,0,0,NA,Yes,0,1,0,0,NA,Bachelor of Arts with Italian as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Linguistics and Applied Linguistics,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd year,2nd year,Italian 5 (University of Melbourne),Intermediate,more than 6 years,Italian in Australia,COMMUNITY-MINDED;INDIPENDENT,NA,NA,NA,NA,HUM,MAJOR
5350163571,96358748,2017-05-05T23:07:00Z,2017-05-05T23:18:00Z,Not sure,Strongly agree,Agree,Not sure,Agree,Agree,Disagree,Disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Not sure,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Not sure,Agree,Strongly agree,I would like to maintain my Italian skills.,"It shows that I am multilingual. Also, since I am doing a commerce degree, taking Italian courses on the side allows me to not only focus on a specific field, making learning fun.","I am not too sure if I will be given a chance to exercise it frequently. However, I do think showing that I can speak Italian means that I am linguistically gifted. So Italian would mainly be a 'decoration' on my CV (hopefully this would not be the case).",0,0,1,0,1,1,1,1,NA,1,0,0,0,0,0,QC,1,0,0,0,1,0,0,1,0,1,1,0,0,0,NA,18-25,Female,Cantonese,"English, Mandarin, Japanese",No,No,NA,0,0,0,0,1,M.SCHOOL.IN.ITALY,NA,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Commerce with Diploma of Languages (Italian),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd year,2nd year,Italian 5 (University of Melbourne),Upper-intermediate,1- 3 years,Italian in Australia,NA,QC,NA,M.SCHOOL.IN.ITALY,NA,SCI,DIPLOMA
5351329200,97597744,2017-05-07T12:25:00Z,2017-05-07T12:32:00Z,Strongly agree,Strongly agree,Agree,Strongly agree,Not sure,Disagree,Disagree,Disagree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Not sure,Not sure,It is something that I know that I can use for the rest of my life and can continue learning. There are many opportunities (not just academic or employment motivated) that it could open up.,It is a more profound learning of the language and I think that it allows reflection on English but also our elevated importance. Italian in university can provide avenues to connect internationally or avenue to follow other academic pursuits.,"I want to live in Italy at some point, maybe international employment, working overseas but also for me, travel and having something I can always learn, always improve on.",0,1,1,0,1,1,1,1,NA,1,1,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,18-25,Female,English,No,No,No,NA,1,1,0,0,1,NA,Yes,1,1,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Bachelor of Arts, major not decided.",Ancient World Studies,Anthropology,NA,Art History,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gender Studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,more than 6 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,PENDING
5351330917,97597744,2017-05-07T12:32:00Z,2017-05-07T12:37:00Z,Strongly agree,Agree,Agree,Not sure,Disagree,Not sure,Disagree,Disagree,Not sure,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,I want to work abroad in Italy on archeological excavations.,"- allows me to learn how languages work, making it easier to learn other languages. 
- looks good on a CV
- allows me to be comfortable enough to travel in Italy",I want to work in the field of ancient Roman history.,0,1,1,0,1,1,1,0,NA,1,0,0,0,0,0,QC,1,0,0,0,1,1,0,1,0,0,0,0,0,0,NA,18-25,Female,English,No,"Latin, Ancient Egyptian, Ancient Greek.",Yes,"Italian, Calabria, Toscana/Lucca, Torino.",1,1,0,0,0,NA,Yes,1,0,0,0,NA,Bachelor of Arts with Diploma of Languages (Italian),NA,Ancient World Studies,NA,NA,NA,NA,NA,NA,NA,Classics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,more than 6 years,Italian in Australia,NA,QC,NA,NA,NA,HUM,DIPLOMA
5351332213,97597744,2017-05-07T12:37:00Z,2017-05-07T12:41:00Z,Not sure,Not sure,Agree,Not sure,Agree,Not sure,Disagree,Disagree,Agree,Agree,Not sure,Agree,Agree,Agree,Agree,Strongly agree,Not sure,Agree,Not sure,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Agree,Because I enjoy it and I believe it is beneficial to study a foreign language.,A higher level of Italian efficiency.,Italian heritage allows me to continue to communicate with family members in it. May be of use in my future career.,0,0,0,0,0,1,1,0,NA,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,18-25,Female,English,French,No,Yes,Grandparents born in Italy,1,1,1,0,0,NA,Yes,0,1,0,0,NA,Bachelor of Arts with Italian as a major,NA,NA,Anthropology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,more than 6 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,MAJOR
5351333224,97597744,2017-05-07T12:42:00Z,2017-05-07T12:47:00Z,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Having the ability to speak a second language and thereby connect to others.,- cultural understanding and personal connections with native speakers.,As a way to talk to friends + travel.,1,1,1,0,1,1,1,1,RESPECTFUL,1,0,0,0,0,0,QC,1,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,18-25,Female,English,No,No,No,NA,1,1,1,0,0,QC,Yes,0,0,0,1,NA,Bachelor of Arts with Italian as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Upper-intermediate,more than 6 years,Italian in Australia,RESPECTFUL,QC,NA,QC,NA,HUM,MAJOR
5351334452,97597744,2017-05-07T12:47:00Z,2017-05-07T12:51:00Z,Agree,Not sure,Agree,Not sure,Not sure,Not sure,Disagree,Disagree,Disagree,Not sure,Strongly disagree,Agree,Not sure,Not sure,Agree,Not sure,Disagree,Agree,Not sure,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Not sure,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,It is a useful skill. I have already studied it in high school and i don't want this practice to be wasted.,"Able to read Italian - such as Manzoni, Dante etc. Also to communicate well.",It may have a role if I study in Rome.,0,1,0,0,0,0,1,0,NA,0,0,0,0,1,0,QC,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,18-25,Male,English,No,No,Yes,Grandparents,1,1,0,0,0,NA,Yes,0,0,0,0,NA,Bachelor of Arts with Diploma of Languages (Italian),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philosophy,NA,NA,NA,NA,NA,NA,History,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,more than 6 years,Italian in Australia,NA,QC,NA,NA,NA,HUM,DIPLOMA
5351336191,97597744,2017-05-07T12:54:00Z,2017-05-07T12:58:00Z,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Not sure,Disagree,Disagree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Not sure,Strongly agree,Not sure,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,To be able to fluently speak the language and communicate with my nonni.,The challenge of learning a subject which is completely different to any other I am studying.,I want to travel to Italy and be able to speak fluently.,1,1,1,0,1,0,0,1,NA,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LAW,18-25,Female,English,No,No,Yes,My family is from Puglia.,0,1,0,0,0,NA,Yes,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Commerce - Italian as breadth.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Law,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,4-6 years,Italian in Australia,NA,NA,LAW,NA,NA,SCI,BREADTH
5351337682,97597744,2017-05-07T13:00:00Z,2017-05-07T13:05:00Z,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Not sure,Strongly agree,Strongly disagree,Not sure,Strongly agree,"Enjoyment, being multilingual.","- communication with people from Italian community 
- ability to interact well in Italy with others.","- increasing cultural knowledge 
- allows me to learn other similar languages, e.g. Spanish.",0,1,0,0,1,1,1,1,NA,0,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,English,No,No,No,NA,1,1,0,0,0,QC,Yes,0,0,0,1,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Bio-medicine with Italian as a breadth.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neuroscience,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,more than 6 years,Italian in Australia,NA,NA,HEALTH,QC,NA,SCI,BREADTH
5351371536,97597744,2017-05-07T12:58:00Z,2017-05-07T15:31:00Z,Not sure,Strongly agree,Agree,Agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Agree,Disagree,Strongly agree,Agree,Not sure,Agree,Not sure,Disagree,Strongly agree,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,I really enjoy it and believe it's a valuable skill I can hold throughout life.,There is no pressure for me to achieve a certain level of proficiency.,"Travelling overseas + being able to communicate, especially with my Italian relatives.",0,0,1,0,1,1,1,1,NA,1,0,1,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Male,English,No,No,Yes,Italian father,1,1,0,0,0,NA,Yes,1,0,0,0,NA,Bachelor of Science with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd year,1st year,Italian 5 (University of Melbourne),Upper-intermediate,more than 6 years,Italian in Australia,NA,NA,HEALTH,NA,NA,SCI,MINOR
5351372513,97597744,2017-05-07T15:31:00Z,2017-05-07T15:35:00Z,Agree,Agree,Strongly agree,Strongly agree,Not sure,Agree,Disagree,Disagree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Not sure,Not sure,I really enjoy it.,"It is interesting, provides a break from my other studies (science).","I would like to use it in my work, allowing me to communicate with a wider range of people.",0,0,0,0,0,0,1,0,NA,0,1,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,Yes,0,0,0,0,NA,Bachelor of Science with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human structure and function.,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,4-6 years,Italian in Australia,NA,NA,HEALTH,NA,NA,SCI,MINOR
5351373424,97597744,2017-05-07T15:36:00Z,2017-05-07T15:39:00Z,Agree,Agree,Agree,Agree,Agree,Agree,Not sure,Not sure,Agree,Agree,Agree,Agree,Agree,Not sure,Agree,Agree,Not sure,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Agree,Agree,to improve my skills.,- being able to be multilingual since it is not as common in Australia as it is in Europe for example.,Being able to speak it in Italy.,1,1,1,0,0,0,1,1,NA,1,0,1,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,18-25,Male,English,Serbian,No,No,NA,1,1,0,0,0,NA,Yes,1,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Commerce, Italian is a breadth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finance.,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,more than 6 years,Italian in Australia,NA,NA,NA,NA,NA,SCI,BREADTH
5351374259,97597744,2017-05-07T15:40:00Z,2017-05-07T15:47:00Z,Agree,Not sure,Disagree,Not sure,Agree,Agree,Not sure,Disagree,Disagree,Not sure,Strongly disagree,Agree,Agree,Not sure,Agree,Not sure,Not sure,Strongly agree,Disagree,Strongly agree,Not sure,Not sure,Agree,Not sure,Agree,Agree,Agree,Not sure,Agree,Not sure,Strongly disagree,Not sure,Not sure,I kind of enjoy it but mostly I enjoy travelling and meeting and speaking to Italian people.,"There isn't a huge advantage I am aware of. I may be able to have a better job because of it, but I don't see that as very.... as an engineer.",Really just enjoyment.,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,1,M.NO.EXTERNAL.FACTORS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENGINEERING,18-25,Male,English,No,No,No,NA,1,1,0,0,0,NA,Yes,0,1,0,0,NA,Bachelor of Science with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineering.,1st year,1st year,Italian 5 (University of Melbourne),Upper-intermediate,more than 6 years,Italian in Australia,NA,M.NO.EXTERNAL.FACTORS,ENGINEERING,NA,NA,SCI,MINOR
5351375891,97597744,2017-05-07T15:47:00Z,2017-05-07T15:53:00Z,Agree,Agree,Agree,Agree,Agree,Not sure,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Not sure,Not sure,Agree,Agree,Disagree,Agree,Disagree,Strongly agree,Not sure,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Not sure,I like being able to speak and converse with a wide range of people.,It allows a higher level of comprehension and clarity between myself and others.,NA,0,0,1,0,0,0,0,1,NA,1,1,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Male,English,No,No,No,NA,1,1,1,0,1,EXCHANGE,Yes,0,0,0,0,NA,Bachelor of Science with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Upper-intermediate,more than 6 years,Italian in Australia,NA,NA,NA,EXCHANGE,NA,SCI,MINOR
5351377313,97597744,2017-05-07T15:54:00Z,2017-05-07T15:58:00Z,Agree,Strongly agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Not sure,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Not sure,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,"The language, the culture, the warmness of the people, the global aspect.","I am able to converse and understand not only the language but barriers others people have due to language as well as similarities to Latin, Spanish, French that make it useful in other areas of science.",Speaking to other Italians in Melbourne & Italy.,1,1,1,0,1,0,1,0,NA,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Male,English,No,No,No,NA,0,1,0,0,0,NA,Yes,0,0,0,0,TRAVELLING,Bachelor of Science with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Upper-intermediate,4-6 years,Italian in Australia,NA,NA,NA,NA,TRAVELLING,SCI,MINOR
