Resp.ID,Collector.ID,start.date,End.date,converse.id,dream.id,usewell.id,whenever.id,consider.ought,people.ought,expect.ought,fail.ought,necessity,enjoy.intr,life.intr,exciting.intr,challenge.intr,job.instru,knowledge.instru,career.instru,money.instru,time.integr,becomelike.integr,meeting.integr,affinity.integr,improve.prof,speaking.prof,reading.prof,written.prof,listening.prof,citizen.post,interact.post,overseas.post,globalaccess.post,mot.qual,advantages.qual,idealfuture.qual,succ1.attrib,educ2.attrib,open3.attrib,élite4.attrib,citizen5.attrib,employable6.attrib,cultured7.attrib,interesting8.attrib,other.comment9.attrib,parents1.external,friends2.external,teachers3.external,press4.external,duty5.external,noextern6.external,other7.external,transl1.sector,research2.sector,teaching3.sector,business4.sector,tourism5.sector,banking6.sector,organisation7.sector,communication8.sector,intrelations9.sector,Notsure10.sector,other11.sector,Age,Gender,L1,speak.other.L2,other.speak.other.L2,study.other.L2,origins,origins.specify,year.studyL2,other.year.studyL2,private.lessons1.other.ways,study.holiday2.other.ways,year.sem.abroad3.other.ways,online.course4.other.ways,other5.other.ways,degree,other.degree1,roleL2.degree,other.roleL2.degree,study.year,prof,other.prof,encouragement1.influence,insistence2.influence,pressure3.influence,other4.influence,Context,other.attrib.richi,other.external.richi,other.sector.richi,other.year.studyL2.richi,other.other.ways.richi
5135625769,94260199,2016-12-13T00:50:00Z,2016-12-13T01:08:00Z,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly disagree,Disagree,Disagree,Agree,Not sure,Agree,Not sure,Not sure,Not sure,Strongly agree,Not sure,Agree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5135712726,94260199,2016-12-13T01:42:00Z,2016-12-13T02:09:00Z,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Not sure,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,I study English because I want to learn to communicate with people of other countries and because I want to find a job abroad.,I hope that studying English at university level will allows me to get a high level of preparation and a more chances to find a job.,In the future an high level of spoken English will be important to find a good job.,0,0,1,0,1,1,1,0,QC,1,0,0,1,0,0,QC,1,0,1,0,1,0,0,0,0,0,NA,18-25,Female,Italian,Yes,I can speak Spanish very good and I have studied French for five years.,Russian,No,NA,First year of primary school,NA,0,0,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Intermediate,NA,1,0,0,NA,English in Italy,QC,QC,NA,NA,NA
5135909194,94260199,2016-12-13T03:20:00Z,2016-12-13T03:32:00Z,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Strongly agree,Agree,Agree,Strongly disagree,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,18-25,Female,Italian,Yes,Russo,Russo,No,NA,First year of primary school,NA,0,0,0,0,L2.RESOURCES,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,L2.RESOURCES
5137115489,94260199,2016-12-13T20:47:00Z,2016-12-13T20:58:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Not sure,Strongly disagree,Not sure,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Explore the world,I'm Iranian and English in the very first place helped in Italy when I was completely new here,When I am working a good job for sure I see my self using a high level of English,1,1,1,0,1,0,1,0,NA,0,1,1,0,1,NA,NA,0,1,1,0,0,0,1,1,0,0,NA,18-25,Female,Persian,Yes,Italian,French,No,NA,First year of primary school,NA,1,0,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,2nd year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,NA
5138101975,94260199,2016-12-14T06:48:00Z,2017-01-14T20:40:00Z,Agree,Agree,Agree,Agree,Not sure,Agree,Agree,Not sure,Strongly agree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Not sure,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"I would like to find a job that allows me to travel, because I want to know new cultures.",I hope to manage to speak English very well because I think it will help to find a good job and communicate with people from almost every country in the world,Probabily I will need it every day to communicate,0,0,1,0,1,1,0,0,NA,0,0,0,1,0,NA,NA,0,0,1,1,1,0,0,0,1,0,NA,18-25,Female,Italian,Yes,Spanish,Spanish,No,NA,Other,LOWER.SECONDARY,0,0,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,LOWER.SECONDARY,NA
5138937037,94260199,2016-12-14T21:17:00Z,2016-12-14T23:24:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,"My motivation is that English is one of the most spoken languages in the world, so it's important being able to speak/read/listen to it. Moreover I love learning new languages and I love being able to communicate n English with other people.",I  don't think there are many advantages because I think that it doesn't matter which is your mother tongue if you want to learn a new language. The only thing that matter is your determination,"When I think about my future, it always involves English as I hope to get a job in a foreign country.",0,0,1,0,1,1,1,0,NA,0,0,0,1,0,NA,NA,1,0,0,0,1,0,0,0,0,0,NA,18-25,Female,Italian,Yes,Spanish and French,French and Chinese,No,NA,First year of primary school,NA,0,0,0,0,NA,Lingue e letterature straniere,NA,Third language,NA,2nd year,Intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,NA
5139097041,94260199,2016-12-14T23:46:00Z,2016-12-14T23:56:00Z,Strongly agree,Agree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Disagree,Agree,Agree,Disagree,Agree,Not sure,Agree,Agree,Agree,Not sure,Agree,Disagree,Agree,Not sure,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,NA,NA,NA,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,NA,NA,1,0,0,0,0,0,1,0,1,0,NA,18-25,Female,Italian,No,NA,French,No,NA,First year of primary school,NA,0,0,0,0,L2.RESOURCES,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,L2.RESOURCES
5139297961,94260199,2016-12-15T01:31:00Z,2016-12-15T01:49:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,I've been studying English since I was 12. English is probably the most important part of my life. It is the only subject where I know I am the best. I need English to feel comfortable with myself.,Travelling.,"I want to live in Canada, to work there.",1,1,1,1,1,1,1,1,NA,0,0,1,0,0,0,QC,1,0,0,0,0,0,0,1,0,0,NA,18-25,Female,Italian,Yes,Russian,Russian,No,NA,First year of primary school,NA,1,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Advanced,NA,1,0,0,NA,English in Italy,NA,QC,NA,NA,NA
5141394436,94260199,2016-12-15T19:32:00Z,2016-12-15T19:38:00Z,Strongly agree,Agree,Agree,Strongly agree,Disagree,Agree,Strongly disagree,Disagree,Not sure,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Not sure,NA,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5142269349,94260199,2016-12-16T02:58:00Z,2016-12-16T03:16:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Being able to travel around the world and speak with a lot of people is something worth the effort. And I think that by learning English I will able to do so,"The main advantage is the Italian language itself. It is true that Italian is a language with a certain status but is also true that is not so widely spoken. Getting a degree in English will certify that I can use English at a certain level. So being native speaker of Italian plus having a degree in English will open me a lot of doors, specially in the translation field.",I imagine my self using English everyday to work and also in the everyday life,1,0,1,0,1,0,0,1,NA,0,0,1,0,0,NA,NA,1,0,0,0,1,0,1,0,0,0,NA,18-25,Female,Italian,Yes,"Spanish 
French
German",Chinese,No,NA,Kindergarten,NA,0,1,0,0,L2.RESOURCES,"Lingue, mercati e culture dell'Asia",NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,L2.RESOURCES
5143393868,94260199,2016-12-16T18:37:00Z,2016-12-16T19:05:00Z,Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly disagree,Not sure,Not sure,Agree,Agree,Strongly agree,Agree,Not sure,Agree,Strongly agree,Not sure,Strongly agree,Disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,I like how this language sounds and I think it is useful to people who want to become more aware and active on a global dimension.,Learning to speak properly and fluently a language that can open me to a wide range of possibilities all around the world.,It helps me interact with people from different cultures and allows me to listen effectively to people necessities.,0,0,1,0,1,1,0,0,NA,0,0,0,0,0,0,QC,1,0,1,0,0,0,1,0,1,1,NA,18-25,Female,Italian,No,NA,Arab,No,NA,Kindergarten,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,QC,NA,NA,NA
5144310370,94260199,2016-12-17T05:37:00Z,2016-12-17T06:56:00Z,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Not sure,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Not sure,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"Because it is the Language of my favourite authors and I feel a certain link with its culture. I hope to acquire in the not so distant future the proficiency and the fluidity necessary to live and have a good job in a English-speaking country.
 I decided to study English also because I strongly believe that one one day soon I'll be able to use it as it were my mothertongue, whereas I can't imagine myself really being able to speak or write fluently languages too distant from my mindset, traditions and values (e.g. Arabic, Chinese, Japanese).","Learning English at university level will give me the means to really express my thoughts in this Language, not a roughly translated version of them. This will allow me to include wit and elegance to my speaking and writing, to communicate with English-speaking people as I would with Italian-speaking people.","I would love to be a translator for cinema, television or a publishing house, but I am aware this is likely to remain only a dream.
After university I can imagine myself living and working in an English-speaking country for a couple of years or more.",0,1,1,0,0,0,1,1,WITTY,0,0,0,0,0,1,QC,1,0,0,0,0,0,1,1,0,0,INTERNATIONAL.ORGANISATIONS,18-25,Female,Italian,Yes,I'm studying German.,"I'm studying German. Since I've never studied it before, I a beginner.",No,NA,First year of primary school,NA,1,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,WITTY,QC,INTERNATIONAL.ORGANISATIONS,NA,NA
5144996550,94260199,2016-12-17T21:08:00Z,2016-12-17T21:35:00Z,Agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Disagree,Agree,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Not sure,Agree,Strongly agree,Not sure,Strongly agree,Disagree,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,"The main one is that Iove this language and so far I've become quite good at it. Also, I find amazing that a good level of English allows you to truly communicate with people who otherwise you couldn't talk to, and by communicating I mean something more and deeper that just a ""Hi, how are you?"" ""Fine, thanks"".","I guess and hope that studying English at university level should make me able to use this language as a native speaker, which means that at the end of this path I should be able to speak a real ""everyday life"" English (so something way different than what I've learnt at high school), but I should also be able to switch to a formal and ""more professional"" English with no problems at all.","I see myself in an international cooperation context in which the more languages I know, the more I will be able to do my job in the best and more efficient way, so not only English is gonna be important, but als every other languages I'll manage to speak, including Italian.",0,1,1,0,1,0,1,0,NA,1,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,18-25,Female,Italian,Yes,French and Spanish,Spanish,No,NA,Kindergarten,NA,1,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,NA
5145095269,94260199,2016-12-17T23:45:00Z,2016-12-18T00:17:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Not sure,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"I really want to improve my English and to have a good knowledge of the language because I really enjoy learning it and I would love to use it in the future (career, life, travels...)","To improve the level of English
To learn how to use the language in different contexts and situations (informal/more formal, everyday life/working environment...)",Central role in my career,0,0,1,0,1,1,0,1,NA,0,0,1,0,0,NA,NA,1,0,0,0,0,0,0,1,0,1,NA,18-25,Female,Italian,Yes,I've studied Spanish,Portuguese,No,NA,First year of primary school,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,NA
5145749829,94260199,2016-12-18T20:59:00Z,2016-12-18T21:02:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Not sure,Disagree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5146774483,94260199,2016-12-20T00:02:00Z,2016-12-20T00:15:00Z,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Disagree,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Not sure,Agree,Strongly agree,Not sure,Agree,Disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,"I would like to master the language enough to be able to work in English-speaking Countries. Moreover, having good English skills will help me to find a better job in my Country as well.",It will be useful when I'll have a job and it will allow me to live in an English-speaking Country,"Possibly one of the mains ones. If I will be living abroad, I will be using it every day.",0,1,1,0,0,1,1,0,NA,0,0,0,0,0,1,QC,1,0,0,0,1,0,1,0,0,0,MEDIA,18-25,Female,Italian,No,NA,Dutch,No,NA,First year of primary school,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Advanced,NA,NA,NA,NA,NA,English in Italy,NA,QC,MEDIA,NA,NA
5147011304,95016583,2016-12-20T02:29:00Z,2016-12-20T02:45:00Z,Agree,Agree,Not sure,Agree,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,English allows me to speak with people of many countries,NA,I don't know,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,18-25,Female,Italian,No,NA,Russo,No,NA,First year of primary school,NA,0,0,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5147104825,95016583,2016-12-20T03:25:00Z,2016-12-20T03:40:00Z,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Disagree,Disagree,Strongly agree,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,English is one of the most used languages in the world,You can use it in a future job and to speak to foreign people,NA,0,0,0,0,0,0,1,0,NA,0,0,0,1,0,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,18-25,Female,Italian,Yes,"French, Spanish",Russian,No,NA,First year of primary school,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,NA
5148054111,94260199,2016-12-20T19:40:00Z,2016-12-20T20:38:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Not sure,Agree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,"I love English. I like talking in English with other people, even if they are not native speakers. And it gives me satisfaction understanding what someone says in English. I like studying its grammar too, I don't think it is tedious, I see it as a group of rules which allows me to master the language. For me, English is a kind of passion.","I would love to master the language in a good way, as best as it is possible. I hope university gives me the opportunity to reach this aim. Choosing one university subject instead of another means focusing on that subject. So, the main advantage of learning English at university level is to focus mainly on the Language, trying to learning more about it - and in a more detailed way.","Often I imagine myself as a teacher in the future. In that case, my entire job will be English. 
Sometimes, instead, I think it could be beautiful to become a guide for tourists, hopefully in Italy. In that case, I would love to show italian beautiful places or art masterpieces to foreign tourists; So English would be a mean to express my love for my country and to show others something I love. It would be a wonderful way to speak English, which, as I said before, is an activity I really love doing.",0,0,1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,1,1,1,0,1,0,0,0,0,0,NA,18-25,Female,Italian,No,NA,Spanish,No,NA,Kindergarten,NA,0,0,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5149821718,95016583,2016-12-22T01:12:00Z,2016-12-22T01:25:00Z,Agree,Agree,Strongly agree,Agree,Not sure,Disagree,Not sure,Agree,Strongly disagree,Agree,Disagree,Strongly agree,Agree,Agree,Not sure,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,I like how it sounds,University level of English helps find better job than a normal level.,"I wish I could live in Australia, so English will have a priority role.",1,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,18-25,Female,Italian,Yes,"German, French",Russian,No,NA,First year of primary school,NA,0,0,1,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5149841512,95016583,2016-12-22T01:26:00Z,2016-12-22T01:39:00Z,Agree,Strongly agree,Agree,Agree,Not sure,Not sure,Not sure,Disagree,Strongly agree,Agree,Not sure,Agree,Agree,Not sure,Agree,Agree,Not sure,Not sure,Disagree,Agree,Not sure,Agree,Agree,Strongly agree,Agree,Agree,Not sure,Agree,Strongly agree,Agree,My main motivation is to learn a second language that I can use in the same way as Italian.,"It's easier to be understood by people who don't speak your language, even non-English speakers. It is a global language and I need to learn it the best I can, so I can have a lot more opportunities.","I hope I will have to use English a lot because this means that I will have reached my goal. I want a job where my studies are not only useful, but necessary.",0,1,1,0,0,1,0,0,NA,0,0,0,1,0,0,QC,1,1,0,0,1,0,0,1,0,0,NA,18-25,Male,Italian,No,NA,Russian,No,NA,First year of primary school,NA,0,0,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,QC,NA,NA,NA
5149866093,95016583,2016-12-22T01:42:00Z,2016-12-22T01:52:00Z,Agree,Agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Not sure,Agree,Not sure,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Principalmente per una comprensione della letteratura più profonda.,A livello universitario lo studio è più profondo e ci sono più libri o fonti da cui attingere.,Io vedo l'inglese come un mezzo di comunicazione interpersonale più esteso.,1,1,0,0,1,0,1,1,NA,0,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,CULTURE,18-25,Female,Italian,Yes,"Tedesco, arabo, greco moderno",Tedesco,No,NA,First year of primary school,NA,0,0,0,0,L2.RESOURCES,Lingue e letterature straniere,NA,First or second language,NA,2nd year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,CULTURE,NA,L2.RESOURCES
5149908799,95016583,2016-12-22T02:11:00Z,2016-12-22T02:20:00Z,Agree,Agree,Agree,Strongly agree,Not sure,Agree,Not sure,Not sure,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Not sure,Agree,Not sure,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,I could interact with people from other parts of the world.,In this way I could improve my English.,NA,0,0,1,0,1,0,1,0,NA,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,18-25,Female,Italian,Yes,Spagnolo e Francese,Spagnolo,No,NA,First year of primary school,NA,0,0,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,NA
5149923313,95016583,2016-12-22T02:20:00Z,2016-12-22T02:29:00Z,Agree,Agree,Not sure,Agree,Agree,Agree,Agree,Disagree,Agree,Not sure,Disagree,Agree,Not sure,Agree,Agree,Agree,Not sure,Strongly agree,Not sure,Agree,Not sure,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Avere più possibilità di lavorare all'estero.,"Riuscire a comunicare con persone straniere, le quali raramente parlano italiano e invece l'inglese quasi sempre.","Probabilmente un ruolo protagonista, nel lavoro o nella vita quotidiana.",0,0,1,0,0,1,0,1,NA,1,0,0,1,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,18-25,Male,Italian,No,NA,Arabo,No,NA,Kindergarten,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,0,1,0,NA,English in Italy,NA,NA,NA,NA,NA
5149953125,95016583,2016-12-22T02:40:00Z,2016-12-22T02:49:00Z,Strongly agree,Strongly agree,Agree,Not sure,Not sure,Strongly disagree,Strongly disagree,Disagree,Agree,Agree,Not sure,Agree,Agree,Not sure,Agree,Agree,Not sure,Agree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Perché mi dà la possibilità di comprendere più persone possibili.,NA,Nel mio futuro l'inglese ha il ruolo di darmi la possibilità di viaggiare e comunicare con gente di molte culture.,1,1,1,0,1,0,1,1,NA,0,0,0,0,0,NA,NA,1,0,0,0,1,0,0,0,0,0,CULTURE,18-25,Female,Italian,No,NA,Portoghese,No,NA,Other,LOWER.SECONDARY,1,0,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,CULTURE,LOWER.SECONDARY,NA
5150078034,95016583,2016-12-22T04:11:00Z,2016-12-22T04:19:00Z,Agree,Strongly agree,Agree,Agree,Agree,Not sure,Strongly disagree,Disagree,Disagree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,I study English because I'm going to find a job outside Italy.,Voglio migliorare le mie capacità linguistiche e arrivare ad una certa padronanza della lingua inglese.,Spero che mi dia la possibilità di fare un lavoro che porti anche a piccole soddisfazioni e ad un buon stipendio.,0,1,1,0,0,1,0,0,NA,0,1,0,0,0,NA,NA,1,0,0,0,0,0,1,0,1,0,NA,18-25,Male,Italian,Yes,Rumeno,Spagnolo,No,NA,First year of primary school,NA,0,0,0,0,L2.RESOURCES,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,L2.RESOURCES
5150089305,95016583,2016-12-22T04:19:00Z,2016-12-22T04:32:00Z,Strongly agree,Not sure,Strongly agree,Not sure,Disagree,Not sure,Strongly disagree,Strongly disagree,Disagree,Not sure,Not sure,Agree,Not sure,Agree,Agree,Agree,Not sure,Agree,Disagree,Agree,Not sure,Not sure,Agree,Strongly agree,Agree,Agree,Not sure,Agree,Agree,Agree,The main motivation of studying English is that it is a language that most of foreign people do understand and speak so it's easier to communicate with them.,"If you are studying english at the university means that your english level is quite high already, because the tasks given by the university are hard for a newcomer english speaker. As a consequence I think that studying english at the university is useful to lower the workload on another language.","English in the future is going to play a key role in everyone's life, whatever you like it or not. Everything is going to be in english I think, starting from the medias to everyday's life.",0,1,1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,1,1,1,0,0,0,0,0,0,0,NA,18-25,Male,Italian,Yes,"Tedesco, francese, spagnolo, russo e ungherese / German, french, spanish, russian and hungarian.",Russian.,No,NA,First year of primary school,NA,0,0,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
