Resp.ID,Collector.ID,start.date,End.date,converse.id,dream.id,usewell.id,whenever.id,consider.ought,people.ought,expect.ought,educated,fail.ought,enjoy.intr,life.intr,exciting.intr,challenge.intr,job.instru,knowledge.instru,career.instru,money.instru,time.integr,becomelike.integr,meeting.integr,affinity.integr,improve.prof,speaking.prof,reading.prof,written.prof,listening.prof,citizen.post,interact.post,overseas.post,globalaccess.post,reconnect.comm,speakersmelb.comm,comecloser.comm,mot.qual,advantages.qual,idealfuture.qual,succ1.attrib,educ2.attrib,open3.attrib,élite4.attrib,citizen5.attrib,employable6.attrib,cultured7.attrib,interesting8.attrib,other.comment9.attrib,parents1.external,friends2.external,teachers3.external,press4.external,duty5.external,noextern6.external,other7.external,encouragement1.influence,insistence2.influence,pressure3.influence,other4.influence,transl1.sector,research2.sector,teaching3.sector,business4.sector,tourism5.sector,banking6.sector,organisation7.sector,communication8.sector,intrelations9.sector,Notsure10.sector,other11.sector,Age,Gender,L1,speak.other.L2,study.other.L2,origins,origins.specify,primary1.L2school,secondary2.L2school,CLS3.L2school,VSL4.L2school,schooL2country5.L2school,other6.L2school,L2.VCE,private.lessons1.other.ways,study.holiday2.other.ways,year.sem.abroad3.other.ways,online.course4.other.ways,other5.other.ways,arts.major.degree1,arts.minor.breadth.degree2,arts.breadth.degree3,arts.diploma.degree3,science.major.degree4,science.minor.breadth5,science.breadth.degree6,other.degree.7,additional.major.minor1,additional.major.minor2,additional.major.minor3,additional.major.minor4,additional.major.minor5,additional.major.minor6,additional.major.minor7,additional.major.minor8,additional.major.minor9,additional.major.minor10,additional.major.minor11,additional.major.minor12,additional.major.minor13,additional.major.minor14,additional.major.minor15,additional.major.minor16,additional.major.minor17,additional.major.minor18,additional.major.minor19,additional.major.minor20,additional.major.minor21,additional.major.minor22,additional.major.minor23,additional.major.minor24,additional.major.minor25,additional.major.minor26,additional.major.minor27,additional.major.minor28,additional.major.minor29,additional.major.minor30,additional.major.minor31,additional.major.minor32,other.major.minor33,uni1.year,language.studies1.year,beginning.level,prof,year.studyL2,Context,other.attrib.richi,other.external.richi,other.sector.richi,other.L2school.richi,other.other.ways.richi,degree,degree.role
5374577738,97084573,2017-06-05T15:41:00Z,2017-06-05T15:52:00Z,Disagree,Not sure,Not sure,Disagree,Disagree,Strongly disagree,Strongly disagree,Not sure,Strongly disagree,Strongly agree,Disagree,Agree,Strongly agree,Disagree,Agree,Not sure,Disagree,Not sure,Not sure,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Not sure,Not sure,Disagree,After studying an Asian language for seven years (Japanese) I really wanted a change of pace. Even though language studies is not my only focus I find I really enjoy learning languages. German has always interested me phonetically and was the only European language that my school offered that I was interested in.,I honestly didn't consider the advantages I chose it to experience a different type of learning than just writing essays. I did it for myself for the pure enjoyment. Perhaps too in the future it will give me greater confidence to travel.,I'm not sure. I won't be able to continue German studies in my course for my longer since the timetable doesn't allow it. I would love to travel to Germany and have always considered living abroad- so perhaps one day I will be able to achieve that goal,0,0,1,0,0,0,0,1,NA,0,0,0,0,0,1,M.NO.EXTERNAL.FACTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CULTURE,18-25,Female,English,Japanese,No,No,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Arts (creative writing) German as elective,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creative Writing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Media and Communications,NA,NA,NA,NA,NA,NA,NA,"Cinema studies, literary studies",2nd year,1st year,German 1 (RMIT University),Elementary,0 years,German in Australia,NA,M.NO.EXTERNAL.FACTORS,CULTURE,NA,NA,HUM,ELECTIVE
5374579794,97084573,2017-06-05T15:48:00Z,2017-06-05T16:01:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly disagree,Strongly agree,Disagree,Agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Disagree,"My main motivation is the ability to be fluent in another language other than English. I also hope to study in Germany during my degree, and therefore be able to expand my career opportunities.",By learning German at a university level I believe that it is better recognised by future employers. It also provides a contrast to my tertiary learning.,"I would like to be able to speak german fluently in the future. I'd like to use german within my career, and use german as a second language in my house with future made family.",1,1,0,1,0,1,1,0,NA,0,1,0,0,0,0,QC,0,0,0,0,0,0,0,1,0,0,1,0,1,0,NA,18-25,Male,English,No,No,No,NA,0,0,0,0,0,NA,No,0,0,0,1,ONLINE.COURSE,NA,NA,NA,NA,NA,NA,NA,Bachelor of Humanities with German as a minor/breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,NA,NA,NA,NA,NA,1st year,1st year,German 1 (RMIT University),Elementary,0 years,German in Australia,NA,QC,NA,NA,ONLINE.COURSE,HUM,MINOR
5374579864,97084573,2017-06-05T15:49:00Z,2017-06-05T15:56:00Z,Agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,NA,Not sure,Disagree,Agree,Disagree,Agree,Strongly agree,Agree,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,NA,NA,NA,1,1,1,1,1,1,1,1,NA,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,18-25,Female,English,No,No,Yes,My mother is German,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,International Studies (4 language units compulsory),NA,Anthropology,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Media and Communications,Philosophy,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,German 1 (RMIT University),Elementary,0 years,German in Australia,NA,NA,NA,NA,NA,HUM,MINOR
5374585023,97084573,2017-06-05T16:09:00Z,2017-06-05T16:15:00Z,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Not sure,Agree,Agree,To learn many different languages as possible to expand my knowledge and skills,To understand the importance of other languages,To communicate with as many people as possible,1,1,1,0,0,1,1,1,NA,0,0,0,0,0,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Female,English,Japanese,No,No,NA,0,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Pharmaceutical Science with german with a breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pharmaceutical Science,3rd year,1st year,German 1 (RMIT University),Elementary,0 years,German in Australia,NA,NA,NA,NA,NA,SCI,BREADTH
5374585386,97084573,2017-06-05T16:09:00Z,2017-06-05T16:20:00Z,Not sure,Strongly agree,Agree,Strongly agree,Agree,Not sure,Disagree,Disagree,Disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Not sure,Strongly agree,Agree,Strongly agree,Not sure,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Not sure,Not sure,Agree,"I studied German at highschool, however never took it seriously. Went on exchange to Brazil where I met a number of people from Germany, and then later travelled to Germany to visit them after finishing high school. I fell in love with the lifestyle and culture and therefore have aspired to learn German and ideally move to Germany for my career.","Gives me diversity, opens more doors and allows me to do something which I am passionate about that can directly influence/assist my future career.","Ideally, I would love to either continue my studies in Germany, or potentially move to Germany for my career. Therefore the language will assist me in my future endeavours.",0,0,1,0,0,1,1,1,NA,0,0,0,0,0,1,QC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ARCHITECTURE,18-25,Female,English,Portuguese,No,No,NA,0,1,0,0,0,NA,No,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Urban and Regional Planning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geography,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,Sociology,NA,NA,3rd year,1st year,German 1 (RMIT University),Elementary,1-3 years,German in Australia,NA,QC,ARCHITECTURE,NA,NA,SCI,NA
5374588269,97084573,2017-06-05T15:54:00Z,2017-06-05T16:23:00Z,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Not sure,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Not sure,Not sure,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,German in Australia,NA,NA,NA,NA,NA,NA,NA
5374599162,97084573,2017-06-05T16:57:00Z,2017-06-05T16:58:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,German in Australia,NA,NA,NA,NA,NA,NA,NA
5374603330,97084573,2017-06-05T17:09:00Z,2017-06-05T17:16:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,It's a fun and interesting language which holds significant relevance in today's modern society as well as my field of study (engineering),I get to learn another language,The ablility to communicate on an international level,1,1,1,1,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,0,NA,18-25,Male,English,Macedonian,No,No,NA,0,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Engineering (Electrical and Electronics) / Bachelor of Business (Management) with German as an elective/breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German 1 (RMIT University),Elementary,0 years,German in Australia,NA,NA,NA,NA,NA,SCI,BREADTH
5374630680,97084573,2017-06-05T18:27:00Z,2017-06-05T18:36:00Z,Agree,Strongly agree,Agree,Agree,Disagree,Disagree,Strongly disagree,Agree,Not sure,Strongly agree,Disagree,Strongly agree,Strongly agree,Not sure,Strongly agree,Agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,"I have a passion for German culture and love to travel, having travelled to Germany before it made me want to know more about the language and people","Become more cultured and more globally aware, also it will open up potential overseas career possibilities",I hope to be able to network in Germany and converse with people over in Germany,0,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,18-25,Female,English,No,No,No,NA,1,1,0,0,1,EXCHANGE,Yes,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Communication with German as a breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,2nd year,2nd year,German 3 (RMIT University),Upper-intermediate,4-6 years,German in Australia,NA,NA,NA,EXCHANGE,NA,SCI,BREADTH
5374644481,97084573,2017-06-05T19:00:00Z,2017-06-05T19:14:00Z,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Disagree,Agree,Not sure,"An overall love of language and its particular challenges, as well as its usefulness",Prestige and access to a greater knowledge base and work opportunities,Hopefully a day to day lingua franca or working language,1,1,1,1,1,1,1,1,NA,0,0,0,0,0,1,M.NO.EXTERNAL.FACTORS,1,0,0,0,1,1,1,1,0,0,1,1,1,0,NA,18-25,Male,English,"French, Italian, Portuguese",No,No,NA,0,0,0,0,0,NA,No,0,0,0,0,SELF.STUDY,NA,NA,NA,NA,NA,NA,NA,Bachelor of Arts (International Studies),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,International Studies,4th year bachelor,2nd year,German 1 (Australian National University),Intermediate,0 years,German in Australia,NA,M.NO.EXTERNAL.FACTORS,NA,NA,SELF.STUDY,HUM,NA
5374660801,97084573,2017-06-05T19:42:00Z,2017-06-05T19:48:00Z,Disagree,Strongly agree,Agree,Not sure,Disagree,Not sure,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Not sure,Strongly agree,Agree,Agree,Strongly disagree,Strongly agree,Not sure,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Not sure,Agree,Not sure,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,German in Australia,NA,NA,NA,NA,NA,NA,NA
5374691519,97084573,2017-06-05T20:52:00Z,2017-06-05T21:08:00Z,Disagree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Agree,Not sure,Strongly disagree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Not sure,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Agree,I have German-speaking friends and intend to do a lot of travelling in Germany/Austria.,"I think it's important to speak the local language when travelling, and learning other languages has many recognised positive cognitive and social benefits.","It will enable me to travel more freely, communicate more broadly with others and have a deeper understanding of another social and cultural context.",0,1,1,0,0,1,1,1,INTERESTED,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,31-35,Female,English,Italian,No,No,NA,0,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,Bachelor of Arts with German as a minor/breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creative Writing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd year,1st year,German 1 (RMIT University),Elementary,0 years,German in Australia,INTERESTED,NA,NA,NA,NA,HUM,MINOR.BREADTH
5375264107,97084573,2017-06-06T09:08:00Z,2017-06-06T09:24:00Z,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Not sure,Not sure,Not sure,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,"Dad's side of the family is from Germany. I have always wanted to learn it, and as part of my uni course I have to learn a language so it's the perfect opportunity.",Being able to reconnect with my heritage. I also would like to be able to communicate in an international context as I'm studying international studies and it will hopefully become useful in my future work.,"Communicating with my family, as well as in a work environment. It will also be beneficial when I travel to Germany and hopefully complete an internship there.",0,0,1,0,1,1,0,0,NA,1,0,0,0,0,0,QC,1,0,0,0,1,0,1,0,0,0,1,0,1,0,NA,18-25,Female,English,No,No,Yes,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Arts (International Studies). Have to do a language for four semester out of the 3 year (6 semester) degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,German 1 (RMIT University),Elementary,0 years,German in Australia,NA,QC,NA,NA,NA,HUM,MINOR
5375290885,97084573,2017-06-06T10:06:00Z,2017-06-06T10:19:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,My main motivation is to be able to speak a second language I feel a connection with. My grandparents lived in Germany and spoke the language. I study International Studies and I believe in gaining access to work in the EU also requires skills and knowledge in a second language. German felt natural to me to learn. I have friends and family in Germany as well as cultural interests. Having traveled there in February and December 2016.,"Studying German at a university level allows me to improve my language, grammar, linguistic and cognitive skills. I am particularly interested in learning the language as a an entirely secondary language and observing the connections to English language. Tertiary study of German allows you to be pushed further in studies as opposed to night school/basic communication classes.","In the future I hope to work in foreign policy utilising my German language abilities. Speaking fluently is very important to me. I am interested in European comparative politics especially, but also related economics, philosophy and history.",1,1,0,0,0,1,0,1,ABLE.TO.COMMUNICATE,1,1,0,1,1,0,QC,1,0,0,1,1,1,0,1,0,0,0,0,1,0,NA,18-25,Female,English,No,No,Yes,I am not German however family moved there from Ukraine,0,0,0,0,0,N/A,No,0,0,0,0,COURSE,Bachelor of Arts with German as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,German 1 (RMIT University),Elementary,Less than a year,German in Australia,ABLE.TO.COMMUNICATE,QC,NA,N/A,COURSE,HUM,MAJOR
5375316959,97084573,2017-06-06T11:07:00Z,2017-06-06T11:14:00Z,Strongly agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly disagree,Not sure,Not sure,I'm really interested in European languages and culture and German is a major and important part of this. I find German an interesting an enjoyable language,To differentiate yourself with other monolingual English speakers. Learning a foreign language to a high level shows your intellectual capabilities.,"I would very much like to live and work in Europe, potentially German could become my day to day language, or maybe the language of a business partner",0,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,1,1,1,1,0,1,0,NA,18-25,Male,English,French,French,No,NA,0,0,0,0,0,M.SECONDARY.SCHOOL,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Commerce with Diploma of Languages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German 5 (Melbourne University),Upper-intermediate,Less than a year,German in Australia,NA,NA,NA,M.SECONDARY.SCHOOL,NA,SCI,DIPLOMA
5375338538,97084573,2017-06-06T11:59:00Z,2017-06-06T12:11:00Z,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Not sure,Strongly agree,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Communicating with my family and extended family in Austria and Germany. Being able to communicate with a wider range of people from around the world,"Employment opportunities.
","I expect to be living in Europe, and German is a wide spread language and will help me feel more ta home abroad and help in jobs, and meeting new people and getting along in day to day life overseas.",0,0,0,0,0,0,1,0,ADAPTABLE,0,0,0,0,1,0,QC,1,0,0,0,0,1,0,0,0,0,1,0,1,0,NA,18-25,Female,English,Italian,No,Yes,German and Austrian,0,0,0,0,1,EXCHANGE,No,NA,0,1,NA,NA,NA,Bachelor of Arts with German as a minor/breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,1st year,1st year,German 3 (Melbourne University),Intermediate,Less than a year,German in Australia,ADAPTABLE,QC,NA,EXCHANGE,NA,SCI,MINOR.BREADTH
5375341781,97084573,2017-06-06T12:08:00Z,2017-06-06T12:16:00Z,Not sure,Strongly agree,Agree,Agree,Not sure,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly agree,Not sure,Agree,Strongly agree,Not sure,Not sure,Not sure,Not sure,Agree,Not sure,Agree,Not sure,Agree,Agree,Strongly agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Strongly disagree,Not sure,Disagree,"I didn't know what elective to do - thought a language would be fun.

I did German st school for a few years and enjoyed it but wasn't great, and hadn't done it in a few years so picked it up at uni",Meet students from different years and areas of study - in language classes you interact and get to know people better than in cores,If I was to work in Europe I believe it  may help otherwise it's just a skill I have /party trick,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BUSINESS,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,No,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of business marketing - German 1-3 as electives,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Major in marketing, minor in advanced marketing",4th year bachelor,3rd year,German 1 (RMIT University),Upper-intermediate,4-6 years,German in Australia,NA,NA,BUSINESS,NA,NA,SCI,ELECTIVE
5375349016,97084573,2017-06-06T12:26:00Z,2017-06-06T12:45:00Z,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Disagree,Agree,Agree,"I am studying Translation and Interpreting with German as a third language. When I chose it I was just curious about it. I was sure I wanted to choose a relevant European language. I had never been to Germany before and I saw it as a challenge. Plus, since spending one year and a half in Germany, my motivations are now bigger because I discovered that my opportunities to have a good job are better and because I have many German friends and I want to feel comfortable at communicating witht them by mastering the language. What's more, my boyfriend is also German and I want to be able to speak fluently with his family.","Since I'm European and Germany is probably the most powerful country in the EU now, It will allow me to get any job I want since no matter if I work as a translator, interpreter, language teacher, with tourism or as a multicultural mediator, I know I will be using German in every context.","It has a major role. As I mentioned before, my bachelor is focused on German for proffessional purposes, for me it is not just a breadth subject. I enjoy learning the language as I consider that you can never stop learning new things in German due to its difficulty, learning the culture... Also translating text in German because it is a mental challenge that I enjoy. Moreover, I also see myself in the future with my German boyfriend, so personal motivations can be more powerful than proffessional ones.",0,1,1,0,1,1,1,1,NA,0,0,0,1,0,0,NA,1,0,0,0,1,0,0,0,1,0,1,0,1,0,NA,18-25,Female,Spanish,"English, French, Italian","English, Italian",No,NA,0,0,0,0,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Translation and Interpreting with German as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3rd year,3rd year,German 5 (Melbourne University),Upper-intermediate,1-3 years,German in Australia,NA,NA,NA,NA,NA,SCI,MINOR
