"Resp.ID","Collector.ID","start.date","End.date","converse.id","dream.id","usewell.id","whenever.id","consider.ought","people.ought","expect.ought","fail.ought","educated","enjoy.intr","life.intr","exciting.intr","challenge.intr","job.instru","knowledge.instru","career.instru","money.instru","time.integr","becomelike.integr","meeting.integr","affinity.integr","improve.prof","speaking.prof","reading.prof","written.prof","listening.prof","citizen.post","interact.post","overseas.post","globalaccess.post","reconnect.comm","speakersmelb.comm","comecloser.comm","mot.qual","advantages.qual","idealfuture.qual","succ1.attrib","educ2.attrib","open3.attrib","élite4.attrib","citizen5.attrib","employable6.attrib","cultured7.attrib","interesting8.attrib","other.comment9.attrib","parents1.external","friends2.external","teachers3.external","press4.external","duty5.external","noextern6.external","other7.external","encouragement1.influence","insistence2.influence","pressure3.influence","other4.influence","transl1.sector","research2.sector","teaching3.sector","business4.sector","tourism5.sector","banking6.sector","organisation7.sector","communication8.sector","intrelations9.sector","Notsure10.sector","other11.sector","Age","Gender","L1","speak.other.L2","study.other.L2","origins","origins.specify","primary1.L2school","secondary2.L2school","CLS3.L2school","VSL4.L2school","schooL2country5.L2school","other6.L2school","L2.VCE","private.lessons1.other.ways","study.holiday2.other.ways","year.sem.abroad3.other.ways","online.course4.other.ways","other5.other.ways","additional.major.minor1","additional.major.minor2","additional.major.minor3","additional.major.minor4","additional.major.minor5","additional.major.minor6","additional.major.minor7","additional.major.minor8","additional.major.minor9","additional.major.minor10","additional.major.minor11","additional.major.minor12","additional.major.minor13","additional.major.minor14","additional.major.minor15","additional.major.minor16","additional.major.minor17","additional.major.minor18","additional.major.minor19","additional.major.minor20","additional.major.minor21","additional.major.minor22","additional.major.minor23","additional.major.minor24","additional.major.minor25","additional.major.minor26","additional.major.minor27","additional.major.minor28","additional.major.minor29","additional.major.minor30","additional.major.minor31","additional.major.minor32","other.major.minor33","uni1.year","language.studies1.year","beginning.level","prof","year.studyL2","Context","other.attrib.richi","other.external.richi","other.sector.richi","other.L2school.richi","other.other.ways.richi","degree","degree.role","degree.roleL2","other.degree.roleL2","arts.major.degree1","arts.minor.breadth.degree2","arts.breadth.degree3","arts.diploma.degree3","science.major.degree4","science.minor.breadth5","science.breadth.degree6","other.degree.7"
5374579794,97084573,2017-06-05 15:48:00,2017-06-05 16:01:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Disagree","Strongly disagree","Disagree","Strongly agree","Agree","Not sure","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Disagree","Disagree","My main motivation is the ability to be fluent in another language other than English. I also hope to study in Germany during my degree, and therefore be able to expand my career opportunities.","By learning German at a university level I believe that it is better recognised by future employers. It also provides a contrast to my tertiary learning.","I would like to be able to speak german fluently in the future. I'd like to use german within my career, and use german as a second language in my house with future made family.",1,1,0,1,0,1,1,0,NA,0,1,0,0,0,0,"QC",0,0,0,0,0,0,0,1,0,0,1,0,1,0,NA,"18-25","Male","English","No","No","No",NA,0,0,0,0,0,NA,"No",0,0,0,1,"ONLINE.COURSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychology",NA,NA,NA,NA,NA,"1st year","1st year","German 1 (RMIT University)","Elementary","0 years","German in Australia",NA,"QC",NA,NA,"ONLINE.COURSE","HUM","MINOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Humanities with German as a minor/breadth"
5374579864,97084573,2017-06-05 15:49:00,2017-06-05 15:56:00,"Agree","Strongly agree","Agree","Strongly agree","Disagree","Strongly agree",NA,"Disagree","Not sure","Agree","Disagree","Agree","Strongly agree","Agree","Agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure",NA,NA,NA,1,1,1,1,1,1,1,1,NA,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,"18-25","Female","English","No","No","Yes","My mother is German",0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,"Anthropology",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Economics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Media and Communications","Philosophy","Politics and International Studies",NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (RMIT University)","Elementary","0 years","German in Australia",NA,NA,NA,NA,NA,"HUM","MINOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Studies (4 language units compulsory)"
5374585023,97084573,2017-06-05 16:09:00,2017-06-05 16:15:00,"Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Not sure","Agree","Not sure","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Not sure","Agree","Agree","To learn many different languages as possible to expand my knowledge and skills","To understand the importance of other languages","To communicate with as many people as possible",1,1,1,0,0,1,1,1,NA,0,0,0,0,0,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,"18-25","Female","English","Japanese","No","No",NA,0,0,0,0,0,NA,"No",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pharmaceutical Science","3rd year","1st year","German 1 (RMIT University)","Elementary","0 years","German in Australia",NA,NA,NA,NA,NA,"SCI","BREADTH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Pharmaceutical Science with german with a breadth"
5374585386,97084573,2017-06-05 16:09:00,2017-06-05 16:20:00,"Not sure","Strongly agree","Agree","Strongly agree","Agree","Not sure","Disagree","Disagree","Disagree","Strongly agree","Not sure","Strongly agree","Strongly agree","Agree","Not sure","Strongly agree","Agree","Strongly agree","Not sure","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Not sure","Agree","Strongly agree","Strongly agree","Not sure","Not sure","Agree","I studied German at highschool, however never took it seriously. Went on exchange to Brazil where I met a number of people from Germany, and then later travelled to Germany to visit them after finishing high school. I fell in love with the lifestyle and culture and therefore have aspired to learn German and ideally move to Germany for my career.","Gives me diversity, opens more doors and allows me to do something which I am passionate about that can directly influence/assist my future career.","Ideally, I would love to either continue my studies in Germany, or potentially move to Germany for my career. Therefore the language will assist me in my future endeavours.",0,0,1,0,0,1,1,1,NA,0,0,0,0,0,1,"QC",0,0,0,0,0,0,0,1,0,0,0,0,0,0,"ARCHITECTURE","18-25","Female","English","Portuguese","No","No",NA,0,1,0,0,0,NA,"No",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geography",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,"Sociology",NA,NA,"3rd year","1st year","German 1 (RMIT University)","Elementary","1-3 years","German in Australia",NA,"QC","ARCHITECTURE",NA,NA,"SCI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Urban and Regional Planning"
5374588269,97084573,2017-06-05 15:54:00,2017-06-05 16:23:00,"Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Agree","Strongly agree","Agree","Agree","Not sure","Strongly agree","Not sure","Strongly agree","Not sure","Strongly agree","Not sure","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly disagree","Not sure","Not sure",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"German in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5374599162,97084573,2017-06-05 16:57:00,2017-06-05 16:58:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"German in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5374603330,97084573,2017-06-05 17:09:00,2017-06-05 17:16:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Disagree","Disagree","Disagree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Agree","Agree","It's a fun and interesting language which holds significant relevance in today's modern society as well as my field of study (engineering)","I get to learn another language","The ablility to communicate on an international level",1,1,1,1,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,0,NA,"18-25","Male","English","Macedonian","No","No",NA,0,0,0,0,0,NA,"No",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (RMIT University)","Elementary","0 years","German in Australia",NA,NA,NA,NA,NA,"SCI","BREADTH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Engineering (Electrical and Electronics) / Bachelor of Business (Management) with German as an elective/breadth subject"
5374630680,97084573,2017-06-05 18:27:00,2017-06-05 18:36:00,"Agree","Strongly agree","Agree","Agree","Disagree","Disagree","Strongly disagree","Not sure","Agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Not sure","Strongly agree","Agree","Not sure","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","I have a passion for German culture and love to travel, having travelled to Germany before it made me want to know more about the language and people","Become more cultured and more globally aware, also it will open up potential overseas career possibilities","I hope to be able to network in Germany and converse with people over in Germany",0,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"18-25","Female","English","No","No","No",NA,1,1,0,0,1,"EXCHANGE","Yes",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,NA,"2nd year","2nd year","German 3 (RMIT University)","Upper-intermediate","4-6 years","German in Australia",NA,NA,NA,"EXCHANGE",NA,"SCI","BREADTH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Communication with German as a breadth subject"
5374644481,97084573,2017-06-05 19:00:00,2017-06-05 19:14:00,"Strongly agree","Strongly agree","Strongly agree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Agree","Disagree","Agree","Not sure","An overall love of language and its particular challenges, as well as its usefulness","Prestige and access to a greater knowledge base and work opportunities","Hopefully a day to day lingua franca or working language",1,1,1,1,1,1,1,1,NA,0,0,0,0,0,1,"M.NO.EXTERNAL.FACTORS",1,0,0,0,1,1,1,1,0,0,1,1,1,0,NA,"18-25","Male","English","French, Italian, Portuguese","No","No",NA,0,0,0,0,0,NA,"No",0,0,0,0,"SELF.STUDY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Studies","4th year bachelor","2nd year","German 1 (Australian National University)","Intermediate","0 years","German in Australia",NA,"M.NO.EXTERNAL.FACTORS",NA,NA,"SELF.STUDY","HUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Arts (International Studies)"
5374652648,96358748,2017-06-05 19:22:00,2017-06-05 19:38:00,"Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Not sure","Agree","Disagree","Agree","Agree","Not sure","Agree","Not sure","Not sure","Strongly agree","Not sure","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Disagree","Agree","Strongly agree","Not sure","Strongly agree","Agree","Not sure","To be able to speak to my Italian family, and to make my self less reliant on family while travelling to Italy.
","I could have learnt Italian privately, but learning Italian at university gives some form of accountability for myself, as performing well directly impacts my GPA and performing poorly has a large impact on me.","The ability to communicate with older family members in Australia, as well allowing me to easily visit my family in Italy and not struggle with communication.",0,0,0,0,0,0,0,0,"QC",1,0,0,1,1,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"ENGINEERING","18-25","Male","English","No","No","Yes","Italian family, 2nd generation Australian.",1,1,0,0,0,NA,"No",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Business management","3rd year","1st year","Italian 1 (RMIT)","Elementary","more than 6 years","Italian in Australia","QC",NA,"ENGINEERING",NA,NA,"SCI","ELECTIVE","Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Bachelor of Information Technology with business as a minor. Italian is a student elective.",NA,NA,NA,NA,NA,NA,NA,NA
5374660801,97084573,2017-06-05 19:42:00,2017-06-05 19:48:00,"Disagree","Strongly agree","Agree","Not sure","Disagree","Not sure","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Not sure","Strongly agree","Agree","Agree","Strongly disagree","Strongly agree","Not sure","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Not sure","Agree","Not sure",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"German in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5374691519,97084573,2017-06-05 20:52:00,2017-06-05 21:08:00,"Disagree","Strongly agree","Strongly agree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Disagree","Strongly agree","Disagree","Strongly agree","Strongly agree","Disagree","Agree","Not sure","Strongly disagree","Strongly agree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Not sure","Strongly disagree","Agree","Agree","Strongly disagree","Agree","Agree","I have German-speaking friends and intend to do a lot of travelling in Germany/Austria.","I think it's important to speak the local language when travelling, and learning other languages has many recognised positive cognitive and social benefits.","It will enable me to travel more freely, communicate more broadly with others and have a deeper understanding of another social and cultural context.",0,1,1,0,0,1,1,1,"INTERESTED",0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"31-35","Female","English","Italian","No","No",NA,0,0,0,0,0,NA,"No",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Creative Writing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2nd year","1st year","German 1 (RMIT University)","Elementary","0 years","German in Australia","INTERESTED",NA,NA,NA,NA,"HUM","MINOR.BREADTH",NA,NA,NA,"Bachelor of Arts with German as a minor/breadth subject",NA,NA,NA,NA,NA,NA
5374786791,96358748,2017-06-05 23:27:00,2017-06-05 23:41:00,"Agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Not sure","Strongly disagree","Strongly disagree","Disagree","Strongly agree","Not sure","Strongly agree","Strongly agree","Disagree","Strongly agree","Not sure","Disagree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Reconnect with my heritage. I always wanted to communicate effectively with my grandparents and relatives and would love to honor their memory by learning the language and culture I love.","I believe that language is best learnt with others. The point of language is to communicate and this is not a solo activity. By studying at university it allows for a group environment with the advantages of recognition of learning.","I have relatives in Italy and Australia that I would love to better communicate with. I love traveling and hope to use my Italian skills in the near future.",1,1,1,0,0,1,1,0,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ENGINEERING","18-25","Female","English","Japanese","Japanese","Yes","Father's Parents migrated to Australia from Italy.",0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4th year bachelor","1st year","Italian 1 (RMIT)","Elementary","0 years","Italian in Australia",NA,NA,"ENGINEERING",NA,NA,"SCI","DIPLOMA","Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Bachelor of Software Engineering with Diploma of Languages",NA,NA,NA,NA,NA,NA,NA,NA
5375264107,97084573,2017-06-06 09:08:00,2017-06-06 09:24:00,"Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Not sure","Not sure","Not sure","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Dad's side of the family is from Germany. I have always wanted to learn it, and as part of my uni course I have to learn a language so it's the perfect opportunity.","Being able to reconnect with my heritage. I also would like to be able to communicate in an international context as I'm studying international studies and it will hopefully become useful in my future work.","Communicating with my family, as well as in a work environment. It will also be beneficial when I travel to Germany and hopefully complete an internship there.",0,0,1,0,1,1,0,0,NA,1,0,0,0,0,0,"QC",1,0,0,0,1,0,1,0,0,0,1,0,1,0,NA,"18-25","Female","English","No","No","Yes",NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (RMIT University)","Elementary","0 years","German in Australia",NA,"QC",NA,NA,NA,"HUM","MINOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Arts (International Studies). Have to do a language for four semester out of the 3 year (6 semester) degree"
5375290885,97084573,2017-06-06 10:06:00,2017-06-06 10:19:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","My main motivation is to be able to speak a second language I feel a connection with. My grandparents lived in Germany and spoke the language. I study International Studies and I believe in gaining access to work in the EU also requires skills and knowledge in a second language. German felt natural to me to learn. I have friends and family in Germany as well as cultural interests. Having traveled there in February and December 2016.","Studying German at a university level allows me to improve my language, grammar, linguistic and cognitive skills. I am particularly interested in learning the language as a an entirely secondary language and observing the connections to English language. Tertiary study of German allows you to be pushed further in studies as opposed to night school/basic communication classes.","In the future I hope to work in foreign policy utilising my German language abilities. Speaking fluently is very important to me. I am interested in European comparative politics especially, but also related economics, philosophy and history.",1,1,0,0,0,1,0,1,"ABLE.TO.COMMUNICATE",1,1,0,1,1,0,"QC",1,0,0,1,1,1,0,1,0,0,0,0,1,0,NA,"18-25","Female","English","No","No","Yes","I am not German however family moved there from Ukraine",0,0,0,0,0,"N/A","No",0,0,0,0,"COURSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,NA,"1st year","1st year","German 1 (RMIT University)","Elementary","Less than a year","German in Australia","ABLE.TO.COMMUNICATE","QC",NA,"N/A","COURSE","HUM","MAJOR",NA,NA,"Bachelor of Arts with German as a major",NA,NA,NA,NA,NA,NA,NA
5375316959,97084573,2017-06-06 11:07:00,2017-06-06 11:14:00,"Strongly agree","Agree","Agree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly disagree","Not sure","Not sure","I'm really interested in European languages and culture and German is a major and important part of this. I find German an interesting an enjoyable language","To differentiate yourself with other monolingual English speakers. Learning a foreign language to a high level shows your intellectual capabilities.","I would very much like to live and work in Europe, potentially German could become my day to day language, or maybe the language of a business partner",0,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,1,1,1,1,0,1,0,NA,"18-25","Male","English","French","French","No",NA,0,0,0,0,0,"M.SECONDARY.SCHOOL",NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","German 5 (Melbourne University)","Upper-intermediate","Less than a year","German in Australia",NA,NA,NA,"M.SECONDARY.SCHOOL",NA,"SCI","DIPLOMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Commerce with Diploma of Languages"
5375332272,96358748,2017-06-06 11:44:00,2017-06-06 12:14:00,"Strongly agree","Strongly agree","Disagree","Not sure","Not sure","Agree","Agree","Agree","Not sure","Agree","Agree","Strongly agree","Agree","Not sure","Agree","Agree","Not sure","Strongly agree","Not sure","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Not sure","Not sure","Strongly disagree","Not sure","Not sure","I want to learn more about the culture and all that is is connected to,and that it influences. I'm really interested in art and music history, which Italy has played a major part in. I also just love visiting the country, and hope to gain a better understanding, or at least ability to communicate with the local Italian community, intrinsic to Melbourne's character and development.","I think it may set me up for a more considerate approach to studying cultures in general, as it has proved to me just how ignorant it can be to assume things about another culture, and reminds me that my perspective is Australian-based and not a neutral basis for comparing or analyzing other cultures, particularly as places like Italy are much, much older and have long been globally influential and interactive.","I hope it allows me more communication with Italian speakers, as I would like  to assist transitioning migrants and refugees. I would also just like to be able to socialise with people from other cultures without them having to put in all the effort for communication. Additionally, I would love to travel around Italy as well, and potentially stay for a while, and definitely visit many art galleries, museums, and historical sites, both there, and in other places where Italian works and language are referenced (so pretty much everywhere and anywhere, really!).",0,0,1,0,0,0,0,0,"QC",1,0,0,1,0,0,"QC",1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,"18-25","Female","English","No","No","No",NA,1,1,0,0,0,NA,"No",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,NA,"2nd year","1st year","Italian 1 (RMIT)","Elementary","4-6 years","Italian in Australia","QC","QC",NA,NA,NA,"HUM","MINOR","Bachelor of Arts with Italian as a minor",NA,NA,NA,NA,NA,NA,NA,NA,NA
5375338538,97084573,2017-06-06 11:59:00,2017-06-06 12:11:00,"Strongly agree","Strongly agree","Agree","Strongly agree","Disagree","Disagree","Strongly disagree","Strongly disagree","Disagree","Agree","Strongly disagree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Not sure","Strongly agree","Disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Communicating with my family and extended family in Austria and Germany. Being able to communicate with a wider range of people from around the world","Employment opportunities.
","I expect to be living in Europe, and German is a wide spread language and will help me feel more ta home abroad and help in jobs, and meeting new people and getting along in day to day life overseas.",0,0,0,0,0,0,1,0,"ADAPTABLE",0,0,0,0,1,0,"QC",1,0,0,0,0,1,0,0,0,0,1,0,1,0,NA,"18-25","Female","English","Italian","No","Yes","German and Austrian",0,0,0,0,1,"EXCHANGE","No",NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,NA,"1st year","1st year","German 3 (Melbourne University)","Intermediate","Less than a year","German in Australia","ADAPTABLE","QC",NA,"EXCHANGE",NA,"SCI","MINOR.BREADTH",NA,NA,NA,"Bachelor of Arts with German as a minor/breadth subject",NA,NA,NA,NA,NA,NA
